num,sentence,fileid,senseid
,"Il capocannoniere della Spagna è David_Villa , con 50 gol , seguito da <WSD>Fernando_Torres<WSD> con 27 .",d011.s023.t003,bn:00240938n
,"Per il Costa_Rica , <WSD>Bryan_Ruiz<WSD> è quello che registra più punti , due in più rispetto a Carlos Hernandez e tre più di Roy_Myrie e Parks .",d011.s024.t001,bn:03759443n
,"Per il Costa_Rica , Bryan_Ruiz è quello che registra più punti , due in più rispetto a Carlos Hernandez e tre più di <WSD>Roy_Myrie<WSD> e Parks .",d011.s024.t002,bn:00295654n
,L' <WSD>immigrazione<WSD> è un peso o un' opportunità per l' economia ?,d012.s001.t001,bn:00046021n
,L' immigrazione è un peso o un' <WSD>opportunità<WSD> per l' economia ?,d012.s001.t002,bn:00017621n
,L' immigrazione è un peso o un' opportunità per l' <WSD>economia<WSD> ?,d012.s001.t003,bn:00029678n
,"La politica di <WSD>immigrazione<WSD> di Nicolas_Sarkozy è stata criticata sotto vari aspetti : sulla congestione tra servizi di polizia , giuridici e amministrativi sottoposti a una politica dei numeri e sulla compatibilità della stessa con lo status della Francia auto-proclamatasi come nazione dei diritti_umani .",d012.s002.t001,bn:00046021n
,"La politica di immigrazione di <WSD>Nicolas_Sarkozy<WSD> è stata criticata sotto vari aspetti : sulla congestione tra servizi di polizia , giuridici e amministrativi sottoposti a una politica dei numeri e sulla compatibilità della stessa con lo status della Francia auto-proclamatasi come nazione dei diritti_umani .",d012.s002.t002,bn:03360389n
,"La politica di immigrazione di Nicolas_Sarkozy è stata criticata sotto vari <WSD>aspetti<WSD> : sulla congestione tra servizi di polizia , giuridici e amministrativi sottoposti a una politica dei numeri e sulla compatibilità della stessa con lo status della Francia auto-proclamatasi come nazione dei diritti_umani .",d012.s002.t003,bn:00006382n bn:00006383n
,"La politica di immigrazione di Nicolas_Sarkozy è stata criticata sotto vari aspetti : sulla congestione tra <WSD>servizi<WSD> di polizia , giuridici e amministrativi sottoposti a una politica dei numeri e sulla compatibilità della stessa con lo status della Francia auto-proclamatasi come nazione dei diritti_umani .",d012.s002.t004,bn:00070651n
,"La politica di immigrazione di Nicolas_Sarkozy è stata criticata sotto vari aspetti : sulla congestione tra servizi di <WSD>polizia<WSD> , giuridici e amministrativi sottoposti a una politica dei numeri e sulla compatibilità della stessa con lo status della Francia auto-proclamatasi come nazione dei diritti_umani .",d012.s002.t005,bn:00022026n
,"La politica di immigrazione di Nicolas_Sarkozy è stata criticata sotto vari aspetti : sulla congestione tra servizi di polizia , giuridici e amministrativi sottoposti a una <WSD>politica<WSD> dei numeri e sulla compatibilità della stessa con lo status della Francia auto-proclamatasi come nazione dei diritti_umani .",d012.s002.t006,bn:00063330n
,"La politica di immigrazione di Nicolas_Sarkozy è stata criticata sotto vari aspetti : sulla congestione tra servizi di polizia , giuridici e amministrativi sottoposti a una politica dei <WSD>numeri<WSD> e sulla compatibilità della stessa con lo status della Francia auto-proclamatasi come nazione dei diritti_umani .",d012.s002.t007,bn:00034394n
,"La politica di immigrazione di Nicolas_Sarkozy è stata criticata sotto vari aspetti : sulla congestione tra servizi di polizia , giuridici e amministrativi sottoposti a una politica dei numeri e sulla compatibilità della stessa con lo <WSD>status<WSD> della Francia auto-proclamatasi come nazione dei diritti_umani .",d012.s002.t008,
,"La politica di immigrazione di Nicolas_Sarkozy è stata criticata sotto vari aspetti : sulla congestione tra servizi di polizia , giuridici e amministrativi sottoposti a una politica dei numeri e sulla compatibilità della stessa con lo status della <WSD>Francia<WSD> auto-proclamatasi come nazione dei diritti_umani .",d012.s002.t009,bn:00036202n
,"La politica di immigrazione di Nicolas_Sarkozy è stata criticata sotto vari aspetti : sulla congestione tra servizi di polizia , giuridici e amministrativi sottoposti a una politica dei numeri e sulla compatibilità della stessa con lo status della Francia auto-proclamatasi come <WSD>nazione<WSD> dei diritti_umani .",d012.s002.t010,bn:00023236n
,"La politica di immigrazione di Nicolas_Sarkozy è stata criticata sotto vari aspetti : sulla congestione tra servizi di polizia , giuridici e amministrativi sottoposti a una politica dei numeri e sulla compatibilità della stessa con lo status della Francia auto-proclamatasi come nazione dei <WSD>diritti_umani<WSD> .",d012.s002.t011,bn:00045163n
,"Più recentemente , è l' abuso amministrativo sugli <WSD>studenti<WSD> stranieri , che è al centro dell'attenzione , con il ministro_degli_Interni (  Liberazione  il 23 maggio ) che dichiara che la Francia  non ha bisogno di talenti stranieri , muratori e camerieri . ",d012.s003.t001,bn:00029806n
,"Più recentemente , è l' abuso amministrativo sugli studenti stranieri , che è al centro <WSD>dell'attenzione<WSD> , con il ministro_degli_Interni (  Liberazione  il 23 maggio ) che dichiara che la Francia  non ha bisogno di talenti stranieri , muratori e camerieri . ",d012.s003.t002,
,"Più recentemente , è l' abuso amministrativo sugli studenti stranieri , che è al centro dell'attenzione , con il <WSD>ministro_degli_Interni<WSD> (  Liberazione  il 23 maggio ) che dichiara che la Francia  non ha bisogno di talenti stranieri , muratori e camerieri . ",d012.s003.t003,bn:02889566n
,"Più recentemente , è l' abuso amministrativo sugli studenti stranieri , che è al centro dell'attenzione , con il ministro_degli_Interni (  <WSD>Liberazione<WSD>  il 23 maggio ) che dichiara che la Francia  non ha bisogno di talenti stranieri , muratori e camerieri . ",d012.s003.t004,bn:01556642n
,"Più recentemente , è l' abuso amministrativo sugli studenti stranieri , che è al centro dell'attenzione , con il ministro_degli_Interni (  Liberazione  il 23 <WSD>maggio<WSD> ) che dichiara che la Francia  non ha bisogno di talenti stranieri , muratori e camerieri . ",d012.s003.t005,bn:00053941n
,"Più recentemente , è l' abuso amministrativo sugli studenti stranieri , che è al centro dell'attenzione , con il ministro_degli_Interni (  Liberazione  il 23 maggio ) che dichiara che la <WSD>Francia<WSD>  non ha bisogno di talenti stranieri , muratori e camerieri . ",d012.s003.t006,bn:00036202n
,"Più recentemente , è l' abuso amministrativo sugli studenti stranieri , che è al centro dell'attenzione , con il ministro_degli_Interni (  Liberazione  il 23 maggio ) che dichiara che la Francia  non ha <WSD>bisogno<WSD> di talenti stranieri , muratori e camerieri . ",d012.s003.t007,bn:00057164n bn:00026107n
,"Più recentemente , è l' abuso amministrativo sugli studenti stranieri , che è al centro dell'attenzione , con il ministro_degli_Interni (  Liberazione  il 23 maggio ) che dichiara che la Francia  non ha bisogno di <WSD>talenti<WSD> stranieri , muratori e camerieri . ",d012.s003.t008,bn:00030806n
,"Più recentemente , è l' abuso amministrativo sugli studenti stranieri , che è al centro dell'attenzione , con il ministro_degli_Interni (  Liberazione  il 23 maggio ) che dichiara che la Francia  non ha bisogno di talenti stranieri , <WSD>muratori<WSD> e camerieri . ",d012.s003.t009,bn:00013057n
,"Più recentemente , è l' abuso amministrativo sugli studenti stranieri , che è al centro dell'attenzione , con il ministro_degli_Interni (  Liberazione  il 23 maggio ) che dichiara che la Francia  non ha bisogno di talenti stranieri , muratori e <WSD>camerieri<WSD> . ",d012.s003.t010,bn:00070648n
,Ma è solo raramente analizzato dal <WSD>punto_di_vista<WSD> economico .,d012.s004.t001,bn:00063237n
,C' è molto <WSD>consenso<WSD> tra la sinistra e la destra su questo tema .,d012.s005.t001,bn:00021958n
,C' è molto consenso tra la <WSD>sinistra<WSD> e la destra su questo tema .,d012.s005.t002,bn:00050538n bn:00050522n
,C' è molto consenso tra la sinistra e la <WSD>destra<WSD> su questo tema .,d012.s005.t003,bn:00067810n
,C' è molto consenso tra la sinistra e la destra su questo <WSD>tema<WSD> .,d012.s005.t004,
,"A <WSD>destra<WSD> , il tono è stato fissato da Jacques_Chirac , che ha dichiarato nel 1976 che  900.000 disoccupati non rappresenteranno un problema in un paese con 2 milioni di lavoratori stranieri ,  e a sinistra da Michel_Rocard nel 1990 spiegando che la Francia  non può accogliere tutta la miseria del mondo . ",d012.s006.t001,bn:00067810n
,"A destra , il <WSD>tono<WSD> è stato fissato da Jacques_Chirac , che ha dichiarato nel 1976 che  900.000 disoccupati non rappresenteranno un problema in un paese con 2 milioni di lavoratori stranieri ,  e a sinistra da Michel_Rocard nel 1990 spiegando che la Francia  non può accogliere tutta la miseria del mondo . ",d012.s006.t002,bn:00033960n
,"A destra , il tono è stato fissato da <WSD>Jacques_Chirac<WSD> , che ha dichiarato nel 1976 che  900.000 disoccupati non rappresenteranno un problema in un paese con 2 milioni di lavoratori stranieri ,  e a sinistra da Michel_Rocard nel 1990 spiegando che la Francia  non può accogliere tutta la miseria del mondo . ",d012.s006.t003,bn:03122521n
,"A destra , il tono è stato fissato da Jacques_Chirac , che ha dichiarato nel 1976 che  900.000 <WSD>disoccupati<WSD> non rappresenteranno un problema in un paese con 2 milioni di lavoratori stranieri ,  e a sinistra da Michel_Rocard nel 1990 spiegando che la Francia  non può accogliere tutta la miseria del mondo . ",d012.s006.t004,bn:00079043n
,"A destra , il tono è stato fissato da Jacques_Chirac , che ha dichiarato nel 1976 che  900.000 disoccupati non rappresenteranno un <WSD>problema<WSD> in un paese con 2 milioni di lavoratori stranieri ,  e a sinistra da Michel_Rocard nel 1990 spiegando che la Francia  non può accogliere tutta la miseria del mondo . ",d012.s006.t005,bn:00048242n
,"A destra , il tono è stato fissato da Jacques_Chirac , che ha dichiarato nel 1976 che  900.000 disoccupati non rappresenteranno un problema in un <WSD>paese<WSD> con 2 milioni di lavoratori stranieri ,  e a sinistra da Michel_Rocard nel 1990 spiegando che la Francia  non può accogliere tutta la miseria del mondo . ",d012.s006.t006,bn:00023236n
,"A destra , il tono è stato fissato da Jacques_Chirac , che ha dichiarato nel 1976 che  900.000 disoccupati non rappresenteranno un problema in un paese con 2 <WSD>milioni<WSD> di lavoratori stranieri ,  e a sinistra da Michel_Rocard nel 1990 spiegando che la Francia  non può accogliere tutta la miseria del mondo . ",d012.s006.t007,bn:00000013n
,"A destra , il tono è stato fissato da Jacques_Chirac , che ha dichiarato nel 1976 che  900.000 disoccupati non rappresenteranno un problema in un paese con 2 milioni di <WSD>lavoratori<WSD> stranieri ,  e a sinistra da Michel_Rocard nel 1990 spiegando che la Francia  non può accogliere tutta la miseria del mondo . ",d012.s006.t008,bn:00081593n
,"A destra , il tono è stato fissato da Jacques_Chirac , che ha dichiarato nel 1976 che  900.000 disoccupati non rappresenteranno un problema in un paese con 2 milioni di lavoratori stranieri ,  e a <WSD>sinistra<WSD> da Michel_Rocard nel 1990 spiegando che la Francia  non può accogliere tutta la miseria del mondo . ",d012.s006.t009,bn:00050538n bn:00050522n
,"A destra , il tono è stato fissato da Jacques_Chirac , che ha dichiarato nel 1976 che  900.000 disoccupati non rappresenteranno un problema in un paese con 2 milioni di lavoratori stranieri ,  e a sinistra da <WSD>Michel_Rocard<WSD> nel 1990 spiegando che la Francia  non può accogliere tutta la miseria del mondo . ",d012.s006.t010,bn:02327382n
,"A destra , il tono è stato fissato da Jacques_Chirac , che ha dichiarato nel 1976 che  900.000 disoccupati non rappresenteranno un problema in un paese con 2 milioni di lavoratori stranieri ,  e a sinistra da Michel_Rocard nel 1990 spiegando che la <WSD>Francia<WSD>  non può accogliere tutta la miseria del mondo . ",d012.s006.t011,bn:00036202n
,"A destra , il tono è stato fissato da Jacques_Chirac , che ha dichiarato nel 1976 che  900.000 disoccupati non rappresenteranno un problema in un paese con 2 milioni di lavoratori stranieri ,  e a sinistra da Michel_Rocard nel 1990 spiegando che la Francia  non può accogliere tutta la <WSD>miseria<WSD> del mondo . ",d012.s006.t012,bn:00055292n
,"A destra , il tono è stato fissato da Jacques_Chirac , che ha dichiarato nel 1976 che  900.000 disoccupati non rappresenteranno un problema in un paese con 2 milioni di lavoratori stranieri ,  e a sinistra da Michel_Rocard nel 1990 spiegando che la Francia  non può accogliere tutta la miseria del <WSD>mondo<WSD> . ",d012.s006.t013,bn:00029424n
,"L' unica <WSD>differenza<WSD> , il grado di generosità",d012.s007.t001,bn:00027022n
,"L' unica differenza , il <WSD>grado<WSD> di generosità",d012.s007.t002,bn:00025965n
,"L' unica differenza , il grado di <WSD>generosità<WSD>",d012.s007.t003,bn:00037691n
,"Nel 2005 , la <WSD>paura<WSD> dell' invasione del territorio nazionale da parte di orde di idraulici polacchi era sentita sia dalla sinistra che dalla destra .",d012.s008.t001,bn:00016013n
,"Nel 2005 , la paura dell' <WSD>invasione<WSD> del territorio nazionale da parte di orde di idraulici polacchi era sentita sia dalla sinistra che dalla destra .",d012.s008.t002,bn:00030707n
,"Nel 2005 , la paura dell' invasione del <WSD>territorio<WSD> nazionale da parte di orde di idraulici polacchi era sentita sia dalla sinistra che dalla destra .",d012.s008.t003,bn:00027810n
,"Nel 2005 , la paura dell' invasione del territorio nazionale da <WSD>parte<WSD> di orde di idraulici polacchi era sentita sia dalla sinistra che dalla destra .",d012.s008.t004,bn:00060766n
,"Nel 2005 , la paura dell' invasione del territorio nazionale da parte di <WSD>orde<WSD> di idraulici polacchi era sentita sia dalla sinistra che dalla destra .",d012.s008.t005,bn:08841784n
,"Nel 2005 , la paura dell' invasione del territorio nazionale da parte di orde di <WSD>idraulici<WSD> polacchi era sentita sia dalla sinistra che dalla destra .",d012.s008.t006,bn:00062576n
,"Nel 2005 , la paura dell' invasione del territorio nazionale da parte di orde di idraulici polacchi era sentita sia dalla <WSD>sinistra<WSD> che dalla destra .",d012.s008.t007,bn:00050538n bn:00050522n
,"Nel 2005 , la paura dell' invasione del territorio nazionale da parte di orde di idraulici polacchi era sentita sia dalla sinistra che dalla <WSD>destra<WSD> .",d012.s008.t008,bn:00067810n
,Entrambe le parti vedono gli <WSD>immigrati<WSD> come un peso per l' economia francese e per la società francese .,d012.s009.t001,bn:00046019n
,Entrambe le parti vedono gli immigrati come un peso per l' <WSD>economia<WSD> francese e per la società francese .,d012.s009.t002,bn:00029678n
,Entrambe le parti vedono gli immigrati come un peso per l' economia francese e per la <WSD>società<WSD> francese .,d012.s009.t003,bn:00072566n
,"L' unica <WSD>differenza<WSD> risiede nel grado di generosità , che ci si degna di concedere agli immigrati .",d012.s010.t001,bn:00027022n
,"L' unica differenza risiede nel <WSD>grado<WSD> di generosità , che ci si degna di concedere agli immigrati .",d012.s010.t002,bn:00025965n
,"L' unica differenza risiede nel grado di <WSD>generosità<WSD> , che ci si degna di concedere agli immigrati .",d012.s010.t003,bn:00037691n
,"L' unica differenza risiede nel grado di generosità , che ci si degna di concedere agli <WSD>immigrati<WSD> .",d012.s010.t004,bn:00046019n
,"Nel suo <WSD>programma<WSD> , Francois_Hollande si limita a banalità , dicendo che il co-sviluppo consentirebbe al nostro problema dell' immigrazione di essere risolto . ",d012.s011.t001,bn:00062759n
,"Nel suo programma , <WSD>Francois_Hollande<WSD> si limita a banalità , dicendo che il co-sviluppo consentirebbe al nostro problema dell' immigrazione di essere risolto . ",d012.s011.t002,bn:03370815n
,"Nel suo programma , Francois_Hollande si limita a <WSD>banalità<WSD> , dicendo che il co-sviluppo consentirebbe al nostro problema dell' immigrazione di essere risolto . ",d012.s011.t003,bn:00008267n
,"Nel suo programma , Francois_Hollande si limita a banalità , dicendo che il co-sviluppo consentirebbe al nostro <WSD>problema<WSD> dell' immigrazione di essere risolto . ",d012.s011.t004,bn:00048242n
,"Nel suo programma , Francois_Hollande si limita a banalità , dicendo che il co-sviluppo consentirebbe al nostro problema dell' <WSD>immigrazione<WSD> di essere risolto . ",d012.s011.t005,bn:00046021n
,"Questa <WSD>idea<WSD> di immigrazione come un peso e un problema , può essere una risorsa elettorale , ma è economicamente molto costosa .",d012.s012.t001,bn:00009717n
,"Questa idea di <WSD>immigrazione<WSD> come un peso e un problema , può essere una risorsa elettorale , ma è economicamente molto costosa .",d012.s012.t002,bn:00046021n
,"Questa idea di immigrazione come un peso e un <WSD>problema<WSD> , può essere una risorsa elettorale , ma è economicamente molto costosa .",d012.s012.t003,bn:00048242n
,"Come gli <WSD>economisti<WSD> Ian Goldin e Geoffrey Cameron , ci ricordano in un recente libro che riassume la conoscenza più recente a riguardo dell' immigrazione ( persone eccezionali : come la migrazione ha definito il nostro mondo e definirà il nostro futuro , maggio 2011 , Princeton_University Press , 352 pp ) , c' è un ampio consenso tra gli specialisti sull' impatto positivo dei flussi migratori sulla crescita_economica , i salari e l' occupazione nei paesi che ammettono gli immigrati .",d012.s013.t001,bn:00029667n
,"Come gli economisti Ian Goldin e Geoffrey Cameron , ci ricordano in un recente <WSD>libro<WSD> che riassume la conoscenza più recente a riguardo dell' immigrazione ( persone eccezionali : come la migrazione ha definito il nostro mondo e definirà il nostro futuro , maggio 2011 , Princeton_University Press , 352 pp ) , c' è un ampio consenso tra gli specialisti sull' impatto positivo dei flussi migratori sulla crescita_economica , i salari e l' occupazione nei paesi che ammettono gli immigrati .",d012.s013.t002,bn:00012059n
,"Come gli economisti Ian Goldin e Geoffrey Cameron , ci ricordano in un recente libro che riassume la <WSD>conoscenza<WSD> più recente a riguardo dell' immigrazione ( persone eccezionali : come la migrazione ha definito il nostro mondo e definirà il nostro futuro , maggio 2011 , Princeton_University Press , 352 pp ) , c' è un ampio consenso tra gli specialisti sull' impatto positivo dei flussi migratori sulla crescita_economica , i salari e l' occupazione nei paesi che ammettono gli immigrati .",d012.s013.t003,bn:00020452n
,"Come gli economisti Ian Goldin e Geoffrey Cameron , ci ricordano in un recente libro che riassume la conoscenza più recente a riguardo dell' <WSD>immigrazione<WSD> ( persone eccezionali : come la migrazione ha definito il nostro mondo e definirà il nostro futuro , maggio 2011 , Princeton_University Press , 352 pp ) , c' è un ampio consenso tra gli specialisti sull' impatto positivo dei flussi migratori sulla crescita_economica , i salari e l' occupazione nei paesi che ammettono gli immigrati .",d012.s013.t004,bn:00046021n
,"Come gli economisti Ian Goldin e Geoffrey Cameron , ci ricordano in un recente libro che riassume la conoscenza più recente a riguardo dell' immigrazione ( <WSD>persone<WSD> eccezionali : come la migrazione ha definito il nostro mondo e definirà il nostro futuro , maggio 2011 , Princeton_University Press , 352 pp ) , c' è un ampio consenso tra gli specialisti sull' impatto positivo dei flussi migratori sulla crescita_economica , i salari e l' occupazione nei paesi che ammettono gli immigrati .",d012.s013.t005,bn:00046516n
,"Come gli economisti Ian Goldin e Geoffrey Cameron , ci ricordano in un recente libro che riassume la conoscenza più recente a riguardo dell' immigrazione ( persone eccezionali : come la <WSD>migrazione<WSD> ha definito il nostro mondo e definirà il nostro futuro , maggio 2011 , Princeton_University Press , 352 pp ) , c' è un ampio consenso tra gli specialisti sull' impatto positivo dei flussi migratori sulla crescita_economica , i salari e l' occupazione nei paesi che ammettono gli immigrati .",d012.s013.t006,bn:00054907n
,"Come gli economisti Ian Goldin e Geoffrey Cameron , ci ricordano in un recente libro che riassume la conoscenza più recente a riguardo dell' immigrazione ( persone eccezionali : come la migrazione ha definito il nostro <WSD>mondo<WSD> e definirà il nostro futuro , maggio 2011 , Princeton_University Press , 352 pp ) , c' è un ampio consenso tra gli specialisti sull' impatto positivo dei flussi migratori sulla crescita_economica , i salari e l' occupazione nei paesi che ammettono gli immigrati .",d012.s013.t007,bn:00028141n
,"Come gli economisti Ian Goldin e Geoffrey Cameron , ci ricordano in un recente libro che riassume la conoscenza più recente a riguardo dell' immigrazione ( persone eccezionali : come la migrazione ha definito il nostro mondo e definirà il nostro <WSD>futuro<WSD> , maggio 2011 , Princeton_University Press , 352 pp ) , c' è un ampio consenso tra gli specialisti sull' impatto positivo dei flussi migratori sulla crescita_economica , i salari e l' occupazione nei paesi che ammettono gli immigrati .",d012.s013.t008,bn:00036941n
,"Come gli economisti Ian Goldin e Geoffrey Cameron , ci ricordano in un recente libro che riassume la conoscenza più recente a riguardo dell' immigrazione ( persone eccezionali : come la migrazione ha definito il nostro mondo e definirà il nostro futuro , <WSD>maggio<WSD> 2011 , Princeton_University Press , 352 pp ) , c' è un ampio consenso tra gli specialisti sull' impatto positivo dei flussi migratori sulla crescita_economica , i salari e l' occupazione nei paesi che ammettono gli immigrati .",d012.s013.t009,bn:00053941n
,"Come gli economisti Ian Goldin e Geoffrey Cameron , ci ricordano in un recente libro che riassume la conoscenza più recente a riguardo dell' immigrazione ( persone eccezionali : come la migrazione ha definito il nostro mondo e definirà il nostro futuro , maggio 2011 , <WSD>Princeton_University<WSD> Press , 352 pp ) , c' è un ampio consenso tra gli specialisti sull' impatto positivo dei flussi migratori sulla crescita_economica , i salari e l' occupazione nei paesi che ammettono gli immigrati .",d012.s013.t010,bn:00064420n
,"Come gli economisti Ian Goldin e Geoffrey Cameron , ci ricordano in un recente libro che riassume la conoscenza più recente a riguardo dell' immigrazione ( persone eccezionali : come la migrazione ha definito il nostro mondo e definirà il nostro futuro , maggio 2011 , Princeton_University Press , 352 pp ) , c' è un ampio <WSD>consenso<WSD> tra gli specialisti sull' impatto positivo dei flussi migratori sulla crescita_economica , i salari e l' occupazione nei paesi che ammettono gli immigrati .",d012.s013.t011,bn:00021958n
,"Come gli economisti Ian Goldin e Geoffrey Cameron , ci ricordano in un recente libro che riassume la conoscenza più recente a riguardo dell' immigrazione ( persone eccezionali : come la migrazione ha definito il nostro mondo e definirà il nostro futuro , maggio 2011 , Princeton_University Press , 352 pp ) , c' è un ampio consenso tra gli <WSD>specialisti<WSD> sull' impatto positivo dei flussi migratori sulla crescita_economica , i salari e l' occupazione nei paesi che ammettono gli immigrati .",d012.s013.t012,bn:00073206n
,"Come gli economisti Ian Goldin e Geoffrey Cameron , ci ricordano in un recente libro che riassume la conoscenza più recente a riguardo dell' immigrazione ( persone eccezionali : come la migrazione ha definito il nostro mondo e definirà il nostro futuro , maggio 2011 , Princeton_University Press , 352 pp ) , c' è un ampio consenso tra gli specialisti sull' <WSD>impatto<WSD> positivo dei flussi migratori sulla crescita_economica , i salari e l' occupazione nei paesi che ammettono gli immigrati .",d012.s013.t013,bn:00046065n
,"Come gli economisti Ian Goldin e Geoffrey Cameron , ci ricordano in un recente libro che riassume la conoscenza più recente a riguardo dell' immigrazione ( persone eccezionali : come la migrazione ha definito il nostro mondo e definirà il nostro futuro , maggio 2011 , Princeton_University Press , 352 pp ) , c' è un ampio consenso tra gli specialisti sull' impatto positivo dei flussi migratori sulla <WSD>crescita_economica<WSD> , i salari e l' occupazione nei paesi che ammettono gli immigrati .",d012.s013.t014,bn:00029670n
,"Come gli economisti Ian Goldin e Geoffrey Cameron , ci ricordano in un recente libro che riassume la conoscenza più recente a riguardo dell' immigrazione ( persone eccezionali : come la migrazione ha definito il nostro mondo e definirà il nostro futuro , maggio 2011 , Princeton_University Press , 352 pp ) , c' è un ampio consenso tra gli specialisti sull' impatto positivo dei flussi migratori sulla crescita_economica , i <WSD>salari<WSD> e l' occupazione nei paesi che ammettono gli immigrati .",d012.s013.t015,bn:00029416n
,"Come gli economisti Ian Goldin e Geoffrey Cameron , ci ricordano in un recente libro che riassume la conoscenza più recente a riguardo dell' immigrazione ( persone eccezionali : come la migrazione ha definito il nostro mondo e definirà il nostro futuro , maggio 2011 , Princeton_University Press , 352 pp ) , c' è un ampio consenso tra gli specialisti sull' impatto positivo dei flussi migratori sulla crescita_economica , i salari e l' <WSD>occupazione<WSD> nei paesi che ammettono gli immigrati .",d012.s013.t016,bn:00030616n
,"Come gli economisti Ian Goldin e Geoffrey Cameron , ci ricordano in un recente libro che riassume la conoscenza più recente a riguardo dell' immigrazione ( persone eccezionali : come la migrazione ha definito il nostro mondo e definirà il nostro futuro , maggio 2011 , Princeton_University Press , 352 pp ) , c' è un ampio consenso tra gli specialisti sull' impatto positivo dei flussi migratori sulla crescita_economica , i salari e l' occupazione nei <WSD>paesi<WSD> che ammettono gli immigrati .",d012.s013.t017,bn:00023236n
,"Come gli economisti Ian Goldin e Geoffrey Cameron , ci ricordano in un recente libro che riassume la conoscenza più recente a riguardo dell' immigrazione ( persone eccezionali : come la migrazione ha definito il nostro mondo e definirà il nostro futuro , maggio 2011 , Princeton_University Press , 352 pp ) , c' è un ampio consenso tra gli specialisti sull' impatto positivo dei flussi migratori sulla crescita_economica , i salari e l' occupazione nei paesi che ammettono gli <WSD>immigrati<WSD> .",d012.s013.t018,bn:00046019n
,Restringere l' <WSD>immigrazione<WSD> porta ad una crescita anemica e danneggia l' occupazione .,d012.s014.t001,bn:00046021n
,Restringere l' immigrazione porta ad una <WSD>crescita<WSD> anemica e danneggia l' occupazione .,d012.s014.t002,bn:00041979n
,Restringere l' immigrazione porta ad una crescita anemica e danneggia l' <WSD>occupazione<WSD> .,d012.s014.t003,bn:00030616n
,"I <WSD>timori<WSD> riguardanti l' impatto degli immigrati si basano sul concetto che essi possano sostituire i lavoratori autoctoni , in particolare quelli non specializzati , esercitando una pressione al ribasso sui salari .",d012.s015.t001,bn:00033854n
,"I timori riguardanti l' <WSD>impatto<WSD> degli immigrati si basano sul concetto che essi possano sostituire i lavoratori autoctoni , in particolare quelli non specializzati , esercitando una pressione al ribasso sui salari .",d012.s015.t002,bn:00046065n
,"I timori riguardanti l' impatto degli <WSD>immigrati<WSD> si basano sul concetto che essi possano sostituire i lavoratori autoctoni , in particolare quelli non specializzati , esercitando una pressione al ribasso sui salari .",d012.s015.t003,bn:00046019n
,"I timori riguardanti l' impatto degli immigrati si basano sul <WSD>concetto<WSD> che essi possano sostituire i lavoratori autoctoni , in particolare quelli non specializzati , esercitando una pressione al ribasso sui salari .",d012.s015.t004,bn:00021547n
,"I timori riguardanti l' impatto degli immigrati si basano sul concetto che essi possano sostituire i <WSD>lavoratori<WSD> autoctoni , in particolare quelli non specializzati , esercitando una pressione al ribasso sui salari .",d012.s015.t005,bn:00081593n
,"I timori riguardanti l' impatto degli immigrati si basano sul concetto che essi possano sostituire i lavoratori autoctoni , in particolare quelli non specializzati , esercitando una <WSD>pressione<WSD> al ribasso sui salari .",d012.s015.t006,bn:00064262n
,"I timori riguardanti l' impatto degli immigrati si basano sul concetto che essi possano sostituire i lavoratori autoctoni , in particolare quelli non specializzati , esercitando una pressione al <WSD>ribasso<WSD> sui salari .",d012.s015.t007,bn:00064314n
,"I timori riguardanti l' impatto degli immigrati si basano sul concetto che essi possano sostituire i lavoratori autoctoni , in particolare quelli non specializzati , esercitando una pressione al ribasso sui <WSD>salari<WSD> .",d012.s015.t008,bn:00029416n
,"Ma in <WSD>realtà<WSD> l' esperienza dimostra che gli immigrati sono molto più complementari , piuttosto che sostitutivi , della manodopera locale , esercitando i mestieri in cui vi è una carenza di manodopera locale .",d012.s016.t001,bn:00066419n
,"Ma in realtà l' <WSD>esperienza<WSD> dimostra che gli immigrati sono molto più complementari , piuttosto che sostitutivi , della manodopera locale , esercitando i mestieri in cui vi è una carenza di manodopera locale .",d012.s016.t002,bn:00032306n
,"Ma in realtà l' esperienza dimostra che gli <WSD>immigrati<WSD> sono molto più complementari , piuttosto che sostitutivi , della manodopera locale , esercitando i mestieri in cui vi è una carenza di manodopera locale .",d012.s016.t003,bn:00046019n
,"Ma in realtà l' esperienza dimostra che gli immigrati sono molto più complementari , piuttosto che sostitutivi , della <WSD>manodopera<WSD> locale , esercitando i mestieri in cui vi è una carenza di manodopera locale .",d012.s016.t004,bn:00042833n
,"Ma in realtà l' esperienza dimostra che gli immigrati sono molto più complementari , piuttosto che sostitutivi , della manodopera locale , esercitando i <WSD>mestieri<WSD> in cui vi è una carenza di manodopera locale .",d012.s016.t005,bn:14959529n
,"Ma in realtà l' esperienza dimostra che gli immigrati sono molto più complementari , piuttosto che sostitutivi , della manodopera locale , esercitando i mestieri in cui vi è una <WSD>carenza<WSD> di manodopera locale .",d012.s016.t006,bn:00025916n
,"Ma in realtà l' esperienza dimostra che gli immigrati sono molto più complementari , piuttosto che sostitutivi , della manodopera locale , esercitando i mestieri in cui vi è una carenza di <WSD>manodopera<WSD> locale .",d012.s016.t007,bn:00042833n
,"<WSD>Immigrati<WSD> non qualificati lavorano in settori che non attirano manodopera locale e , quelli più altamente specializzati , in settori dinamici nei quali la formazione non è collegata all' offerta di lavoro .",d012.s017.t001,bn:00046019n
