num,sentence,fileid,senseid
,"Scalia und Thomas dinieren mit Gegnern der Gesundheitsgesetze , als Gericht <WSD>Fall<WSD> annimmt",d010.s001.t003,bn:00016403n
,"An dem <WSD>Tag<WSD> , an dem der Supreme_Court hinter verschlossenen Türen versammelt , um die politisch teilende Frage zu erörtern , ob man eine Anfechtung der Gesundheitsgesetze von Präsident Obama anhören wird , nahmen zwei seiner Richter , Antonin_Scalia und Clarence_Thomas , an einem Dinner teil , das von der Kanzlei gesponsort wurde , dass den Fall vor Gericht vertreten wird .",d010.s002.t001,bn:00000086n
,"An dem Tag , an dem der Supreme_Court hinter verschlossenen <WSD>Türen<WSD> versammelt , um die politisch teilende Frage zu erörtern , ob man eine Anfechtung der Gesundheitsgesetze von Präsident Obama anhören wird , nahmen zwei seiner Richter , Antonin_Scalia und Clarence_Thomas , an einem Dinner teil , das von der Kanzlei gesponsort wurde , dass den Fall vor Gericht vertreten wird .",d010.s002.t003,bn:00028247n
,"An dem Tag , an dem der Supreme_Court hinter verschlossenen Türen versammelt , um die politisch teilende <WSD>Frage<WSD> zu erörtern , ob man eine Anfechtung der Gesundheitsgesetze von Präsident Obama anhören wird , nahmen zwei seiner Richter , Antonin_Scalia und Clarence_Thomas , an einem Dinner teil , das von der Kanzlei gesponsort wurde , dass den Fall vor Gericht vertreten wird .",d010.s002.t004,bn:00047208n
,"An dem Tag , an dem der Supreme_Court hinter verschlossenen Türen versammelt , um die politisch teilende Frage zu erörtern , ob man eine <WSD>Anfechtung<WSD> der Gesundheitsgesetze von Präsident Obama anhören wird , nahmen zwei seiner Richter , Antonin_Scalia und Clarence_Thomas , an einem Dinner teil , das von der Kanzlei gesponsort wurde , dass den Fall vor Gericht vertreten wird .",d010.s002.t005,bn:03355157n
,"An dem Tag , an dem der Supreme_Court hinter verschlossenen Türen versammelt , um die politisch teilende Frage zu erörtern , ob man eine Anfechtung der Gesundheitsgesetze von <WSD>Präsident<WSD> Obama anhören wird , nahmen zwei seiner Richter , Antonin_Scalia und Clarence_Thomas , an einem Dinner teil , das von der Kanzlei gesponsort wurde , dass den Fall vor Gericht vertreten wird .",d010.s002.t006,bn:00064233n
,"An dem Tag , an dem der Supreme_Court hinter verschlossenen Türen versammelt , um die politisch teilende Frage zu erörtern , ob man eine Anfechtung der Gesundheitsgesetze von Präsident <WSD>Obama<WSD> anhören wird , nahmen zwei seiner Richter , Antonin_Scalia und Clarence_Thomas , an einem Dinner teil , das von der Kanzlei gesponsort wurde , dass den Fall vor Gericht vertreten wird .",d010.s002.t007,bn:03330021n
,"An dem Tag , an dem der Supreme_Court hinter verschlossenen Türen versammelt , um die politisch teilende Frage zu erörtern , ob man eine Anfechtung der Gesundheitsgesetze von Präsident Obama anhören wird , nahmen zwei seiner <WSD>Richter<WSD> , Antonin_Scalia und Clarence_Thomas , an einem Dinner teil , das von der Kanzlei gesponsort wurde , dass den Fall vor Gericht vertreten wird .",d010.s002.t008,bn:00048488n
,"An dem Tag , an dem der Supreme_Court hinter verschlossenen Türen versammelt , um die politisch teilende Frage zu erörtern , ob man eine Anfechtung der Gesundheitsgesetze von Präsident Obama anhören wird , nahmen zwei seiner Richter , <WSD>Antonin_Scalia<WSD> und Clarence_Thomas , an einem Dinner teil , das von der Kanzlei gesponsort wurde , dass den Fall vor Gericht vertreten wird .",d010.s002.t009,bn:00903943n
,"An dem Tag , an dem der Supreme_Court hinter verschlossenen Türen versammelt , um die politisch teilende Frage zu erörtern , ob man eine Anfechtung der Gesundheitsgesetze von Präsident Obama anhören wird , nahmen zwei seiner Richter , Antonin_Scalia und <WSD>Clarence_Thomas<WSD> , an einem Dinner teil , das von der Kanzlei gesponsort wurde , dass den Fall vor Gericht vertreten wird .",d010.s002.t010,bn:02193855n
,"An dem Tag , an dem der Supreme_Court hinter verschlossenen Türen versammelt , um die politisch teilende Frage zu erörtern , ob man eine Anfechtung der Gesundheitsgesetze von Präsident Obama anhören wird , nahmen zwei seiner Richter , Antonin_Scalia und Clarence_Thomas , an einem <WSD>Dinner<WSD> teil , das von der Kanzlei gesponsort wurde , dass den Fall vor Gericht vertreten wird .",d010.s002.t011,bn:00027206n
,"An dem Tag , an dem der Supreme_Court hinter verschlossenen Türen versammelt , um die politisch teilende Frage zu erörtern , ob man eine Anfechtung der Gesundheitsgesetze von Präsident Obama anhören wird , nahmen zwei seiner Richter , Antonin_Scalia und Clarence_Thomas , an einem Dinner teil , das von der <WSD>Kanzlei<WSD> gesponsort wurde , dass den Fall vor Gericht vertreten wird .",d010.s002.t012,bn:01854053n
,"An dem Tag , an dem der Supreme_Court hinter verschlossenen Türen versammelt , um die politisch teilende Frage zu erörtern , ob man eine Anfechtung der Gesundheitsgesetze von Präsident Obama anhören wird , nahmen zwei seiner Richter , Antonin_Scalia und Clarence_Thomas , an einem Dinner teil , das von der Kanzlei gesponsort wurde , dass den <WSD>Fall<WSD> vor Gericht vertreten wird .",d010.s002.t013,bn:00016403n
,"An dem Tag , an dem der Supreme_Court hinter verschlossenen Türen versammelt , um die politisch teilende Frage zu erörtern , ob man eine Anfechtung der Gesundheitsgesetze von Präsident Obama anhören wird , nahmen zwei seiner Richter , Antonin_Scalia und Clarence_Thomas , an einem Dinner teil , das von der Kanzlei gesponsort wurde , dass den Fall vor <WSD>Gericht<WSD> vertreten wird .",d010.s002.t014,bn:00023308n
,"Der <WSD>Vorfall<WSD> fand vergangenen Donnerstag statt , als sich alle neun Richter zu einer Besprechung trafen , um über die Petitionen zur Prüfung zu beraten .",d010.s003.t001,bn:00046282n
,"Der Vorfall fand vergangenen <WSD>Donnerstag<WSD> statt , als sich alle neun Richter zu einer Besprechung trafen , um über die Petitionen zur Prüfung zu beraten .",d010.s003.t002,bn:00076744n
,"Der Vorfall fand vergangenen Donnerstag statt , als sich alle neun <WSD>Richter<WSD> zu einer Besprechung trafen , um über die Petitionen zur Prüfung zu beraten .",d010.s003.t003,bn:00048488n
,"Der Vorfall fand vergangenen Donnerstag statt , als sich alle neun Richter zu einer <WSD>Besprechung<WSD> trafen , um über die Petitionen zur Prüfung zu beraten .",d010.s003.t004,bn:00041948n
,"Der Vorfall fand vergangenen Donnerstag statt , als sich alle neun Richter zu einer Besprechung trafen , um über die <WSD>Petitionen<WSD> zur Prüfung zu beraten .",d010.s003.t005,bn:00061826n
,"Eine der zu behandelten <WSD>Fälle<WSD> war eine Klage , die 26 Staaten gegen die weitreichende Reform des Gesundheitswesens erhoben haben , die vergangenes Jahr vom Kongress beschlossen wurden , ein Gesetz , das bei den konservativen Aktivisten überall in den USA zum Schlagwort wurde .",d010.s004.t001,bn:00016403n
,"Eine der zu behandelten Fälle war eine <WSD>Klage<WSD> , die 26 Staaten gegen die weitreichende Reform des Gesundheitswesens erhoben haben , die vergangenes Jahr vom Kongress beschlossen wurden , ein Gesetz , das bei den konservativen Aktivisten überall in den USA zum Schlagwort wurde .",d010.s004.t002,bn:00016403n
,"Eine der zu behandelten Fälle war eine Klage , die 26 <WSD>Staaten<WSD> gegen die weitreichende Reform des Gesundheitswesens erhoben haben , die vergangenes Jahr vom Kongress beschlossen wurden , ein Gesetz , das bei den konservativen Aktivisten überall in den USA zum Schlagwort wurde .",d010.s004.t003,bn:00064914n
,"Eine der zu behandelten Fälle war eine Klage , die 26 Staaten gegen die weitreichende <WSD>Reform<WSD> des Gesundheitswesens erhoben haben , die vergangenes Jahr vom Kongress beschlossen wurden , ein Gesetz , das bei den konservativen Aktivisten überall in den USA zum Schlagwort wurde .",d010.s004.t004,bn:00066830n
,"Eine der zu behandelten Fälle war eine Klage , die 26 Staaten gegen die weitreichende Reform des <WSD>Gesundheitswesens<WSD> erhoben haben , die vergangenes Jahr vom Kongress beschlossen wurden , ein Gesetz , das bei den konservativen Aktivisten überall in den USA zum Schlagwort wurde .",d010.s004.t005,bn:03443208n
,"Eine der zu behandelten Fälle war eine Klage , die 26 Staaten gegen die weitreichende Reform des Gesundheitswesens erhoben haben , die vergangenes <WSD>Jahr<WSD> vom Kongress beschlossen wurden , ein Gesetz , das bei den konservativen Aktivisten überall in den USA zum Schlagwort wurde .",d010.s004.t006,bn:00078738n
,"Eine der zu behandelten Fälle war eine Klage , die 26 Staaten gegen die weitreichende Reform des Gesundheitswesens erhoben haben , die vergangenes Jahr vom <WSD>Kongress<WSD> beschlossen wurden , ein Gesetz , das bei den konservativen Aktivisten überall in den USA zum Schlagwort wurde .",d010.s004.t007,bn:00021845n
,"Eine der zu behandelten Fälle war eine Klage , die 26 Staaten gegen die weitreichende Reform des Gesundheitswesens erhoben haben , die vergangenes Jahr vom Kongress beschlossen wurden , ein <WSD>Gesetz<WSD> , das bei den konservativen Aktivisten überall in den USA zum Schlagwort wurde .",d010.s004.t008,bn:00048655n
,"Eine der zu behandelten Fälle war eine Klage , die 26 Staaten gegen die weitreichende Reform des Gesundheitswesens erhoben haben , die vergangenes Jahr vom Kongress beschlossen wurden , ein Gesetz , das bei den konservativen <WSD>Aktivisten<WSD> überall in den USA zum Schlagwort wurde .",d010.s004.t009,bn:00001170n
,"Eine der zu behandelten Fälle war eine Klage , die 26 Staaten gegen die weitreichende Reform des Gesundheitswesens erhoben haben , die vergangenes Jahr vom Kongress beschlossen wurden , ein Gesetz , das bei den konservativen Aktivisten überall in den <WSD>USA<WSD> zum Schlagwort wurde .",d010.s004.t010,bn:00003341n
,"Eine der zu behandelten Fälle war eine Klage , die 26 Staaten gegen die weitreichende Reform des Gesundheitswesens erhoben haben , die vergangenes Jahr vom Kongress beschlossen wurden , ein Gesetz , das bei den konservativen Aktivisten überall in den USA zum <WSD>Schlagwort<WSD> wurde .",d010.s004.t011,bn:00816908n
,Die <WSD>Richter<WSD> stimmten der Anhörung zu .,d010.s005.t001,bn:00048488n
,Die Richter stimmten der <WSD>Anhörung<WSD> zu .,d010.s005.t002,bn:00043372n
,"Tatsächlich wird im <WSD>März<WSD> eine 5 1  2-stündige Grundlagendiskussion erwartet , die vermutlich deren Ergebnis wird vermutlich den Präsidentschaftskampf 2012 ankurbeln , der zu dem Zeitpunkt , an dem die Gerichtsentscheidung bekannt gegeben wird , im vollen Gange sein wird .",d010.s006.t003,bn:00053318n
,"Tatsächlich wird im März eine 5 1 <WSD><WSD> 2-stündige Grundlagendiskussion erwartet , die vermutlich deren Ergebnis wird vermutlich den Präsidentschaftskampf 2012 ankurbeln , der zu dem Zeitpunkt , an dem die Gerichtsentscheidung bekannt gegeben wird , im vollen Gange sein wird .",,
,"Tatsächlich wird im März eine 5 1  2-stündige Grundlagendiskussion erwartet , die vermutlich deren <WSD>Ergebnis<WSD> wird vermutlich den Präsidentschaftskampf 2012 ankurbeln , der zu dem Zeitpunkt , an dem die Gerichtsentscheidung bekannt gegeben wird , im vollen Gange sein wird .",d010.s006.t004,bn:00034520n
,"Tatsächlich wird im März eine 5 1  2-stündige Grundlagendiskussion erwartet , die vermutlich deren Ergebnis wird vermutlich den Präsidentschaftskampf 2012 ankurbeln , der zu dem <WSD>Zeitpunkt<WSD> , an dem die Gerichtsentscheidung bekannt gegeben wird , im vollen Gange sein wird .",d010.s006.t005,bn:04080826n
,"Tatsächlich wird im März eine 5 1  2-stündige Grundlagendiskussion erwartet , die vermutlich deren Ergebnis wird vermutlich den Präsidentschaftskampf 2012 ankurbeln , der zu dem Zeitpunkt , an dem die <WSD>Gerichtsentscheidung<WSD> bekannt gegeben wird , im vollen Gange sein wird .",d010.s006.t006,bn:00048496n
,"Tatsächlich wird im März eine 5 1  2-stündige Grundlagendiskussion erwartet , die vermutlich deren Ergebnis wird vermutlich den Präsidentschaftskampf 2012 ankurbeln , der zu dem Zeitpunkt , an dem die Gerichtsentscheidung bekannt gegeben wird , im vollen <WSD>Gange<WSD> sein wird .",d010.s006.t007,bn:00037031n
,"Der <WSD>Anwalt<WSD> , der vor Gericht stehen und behaupten wird , dass das Gesetz zu kippen ist , wird vermutlich Paul_Clement sein , einst Generalstaatsanwalt unter der Regierung von George_W._Bush .",d010.s007.t001,bn:15274652n
,"Der Anwalt , der vor <WSD>Gericht<WSD> stehen und behaupten wird , dass das Gesetz zu kippen ist , wird vermutlich Paul_Clement sein , einst Generalstaatsanwalt unter der Regierung von George_W._Bush .",d010.s007.t002,bn:00023308n
,"Der Anwalt , der vor Gericht stehen und behaupten wird , dass das <WSD>Gesetz<WSD> zu kippen ist , wird vermutlich Paul_Clement sein , einst Generalstaatsanwalt unter der Regierung von George_W._Bush .",d010.s007.t003,bn:00048655n
,"Der Anwalt , der vor Gericht stehen und behaupten wird , dass das Gesetz zu kippen ist , wird vermutlich <WSD>Paul_Clement<WSD> sein , einst Generalstaatsanwalt unter der Regierung von George_W._Bush .",d010.s007.t004,bn:01761242n
,"Der Anwalt , der vor Gericht stehen und behaupten wird , dass das Gesetz zu kippen ist , wird vermutlich Paul_Clement sein , einst <WSD>Generalstaatsanwalt<WSD> unter der Regierung von George_W._Bush .",d010.s007.t005,bn:00007054n
,"Der Anwalt , der vor Gericht stehen und behaupten wird , dass das Gesetz zu kippen ist , wird vermutlich Paul_Clement sein , einst Generalstaatsanwalt unter der <WSD>Regierung<WSD> von George_W._Bush .",d010.s007.t006,bn:00007299n
,"Der Anwalt , der vor Gericht stehen und behaupten wird , dass das Gesetz zu kippen ist , wird vermutlich Paul_Clement sein , einst Generalstaatsanwalt unter der Regierung von <WSD>George_W._Bush<WSD> .",d010.s007.t007,bn:00014098n
,"Clements <WSD>Kanzlei<WSD> , Bancroft PLLC , war eine der fast zwei Dutzend Unternehmen , die das jährliche Dinner der Föderalistischen Gesellschaft unterstützte , eine alteingesessene Gruppe , die sich der Verteidigung konservativer Rechtsprinzipien widmet .",d010.s008.t001,bn:01854053n
,"Clements Kanzlei , Bancroft PLLC , war eine der fast zwei <WSD>Dutzend<WSD> Unternehmen , die das jährliche Dinner der Föderalistischen Gesellschaft unterstützte , eine alteingesessene Gruppe , die sich der Verteidigung konservativer Rechtsprinzipien widmet .",d010.s008.t002,bn:00000020n
,"Clements Kanzlei , Bancroft PLLC , war eine der fast zwei Dutzend <WSD>Unternehmen<WSD> , die das jährliche Dinner der Föderalistischen Gesellschaft unterstützte , eine alteingesessene Gruppe , die sich der Verteidigung konservativer Rechtsprinzipien widmet .",d010.s008.t003,bn:00014160n
,"Clements Kanzlei , Bancroft PLLC , war eine der fast zwei Dutzend Unternehmen , die das jährliche <WSD>Dinner<WSD> der Föderalistischen Gesellschaft unterstützte , eine alteingesessene Gruppe , die sich der Verteidigung konservativer Rechtsprinzipien widmet .",d010.s008.t004,bn:00027206n
,"Clements Kanzlei , Bancroft PLLC , war eine der fast zwei Dutzend Unternehmen , die das jährliche Dinner der Föderalistischen <WSD>Gesellschaft<WSD> unterstützte , eine alteingesessene Gruppe , die sich der Verteidigung konservativer Rechtsprinzipien widmet .",d010.s008.t005,bn:00021284n
,"Clements Kanzlei , Bancroft PLLC , war eine der fast zwei Dutzend Unternehmen , die das jährliche Dinner der Föderalistischen Gesellschaft unterstützte , eine alteingesessene <WSD>Gruppe<WSD> , die sich der Verteidigung konservativer Rechtsprinzipien widmet .",d010.s008.t006,bn:00041942n
,"Clements Kanzlei , Bancroft PLLC , war eine der fast zwei Dutzend Unternehmen , die das jährliche Dinner der Föderalistischen Gesellschaft unterstützte , eine alteingesessene Gruppe , die sich der <WSD>Verteidigung<WSD> konservativer Rechtsprinzipien widmet .",d010.s008.t007,
,"Ein anderes <WSD>Unternehmen<WSD> , das das Dinner sponsorte , Jones Day , repräsentiert einen der Wirtschaftsverbände , die National Federation of Independent Business , die das Gesetz anfechten .",d010.s009.t001,bn:00014160n
,"Ein anderes Unternehmen , das das <WSD>Dinner<WSD> sponsorte , Jones Day , repräsentiert einen der Wirtschaftsverbände , die National Federation of Independent Business , die das Gesetz anfechten .",d010.s009.t002,bn:00027206n
,"Ein anderes Unternehmen , das das Dinner sponsorte , Jones Day , repräsentiert einen der <WSD>Wirtschaftsverbände<WSD> , die National Federation of Independent Business , die das Gesetz anfechten .",d010.s009.t003,bn:03332984n
,"Ein anderes Unternehmen , das das Dinner sponsorte , Jones Day , repräsentiert einen der Wirtschaftsverbände , die National Federation of Independent Business , die das <WSD>Gesetz<WSD> anfechten .",d010.s009.t004,bn:00048655n
,"Ein weiterer <WSD>Sponsor<WSD> war der Pharmaziegigant Pfizer Inc . , der finanziell am Ergebnis des Prozesses enorm beteiligt ist .",d010.s010.t001,bn:00061047n
,"Ein weiterer Sponsor war der Pharmaziegigant <WSD>Pfizer<WSD> Inc . , der finanziell am Ergebnis des Prozesses enorm beteiligt ist .",d010.s010.t002,bn:03463336n
,"Ein weiterer Sponsor war der Pharmaziegigant Pfizer Inc . , der finanziell am <WSD>Ergebnis<WSD> des Prozesses enorm beteiligt ist .",d010.s010.t003,bn:00034520n
,"Das <WSD>Dinner<WSD> fand wenige Stunden , nachdem das Gericht über den Fall beraten hatte , in einem Washingtoner Hotel statt .",d010.s011.t001,bn:00027206n
,"Das Dinner fand wenige <WSD>Stunden<WSD> , nachdem das Gericht über den Fall beraten hatte , in einem Washingtoner Hotel statt .",d010.s011.t002,bn:00000127n
,"Das Dinner fand wenige Stunden , nachdem das <WSD>Gericht<WSD> über den Fall beraten hatte , in einem Washingtoner Hotel statt .",d010.s011.t003,bn:00023308n
,"Das Dinner fand wenige Stunden , nachdem das Gericht über den <WSD>Fall<WSD> beraten hatte , in einem Washingtoner Hotel statt .",d010.s011.t004,bn:00016403n
,"Das Dinner fand wenige Stunden , nachdem das Gericht über den Fall beraten hatte , in einem Washingtoner <WSD>Hotel<WSD> statt .",d010.s011.t005,bn:00044967n
,"<WSD>Dienst<WSD> hatte unter anderem Mitch_McConnell , der Fraktionschef der Republikaner im Senat und ein erklärter Gegner der Gesundheitsreform",d010.s012.t001,bn:00070652n
,"Dienst hatte unter anderem <WSD>Mitch_McConnell<WSD> , der Fraktionschef der Republikaner im Senat und ein erklärter Gegner der Gesundheitsreform",d010.s012.t002,bn:02857945n
,"Dienst hatte unter anderem Mitch_McConnell , der <WSD>Fraktionschef<WSD> der Republikaner im Senat und ein erklärter Gegner der Gesundheitsreform",d010.s012.t003,bn:00493813n
,"Dienst hatte unter anderem Mitch_McConnell , der Fraktionschef der Republikaner im <WSD>Senat<WSD> und ein erklärter Gegner der Gesundheitsreform",d010.s012.t004,bn:00070459n
,"Dienst hatte unter anderem Mitch_McConnell , der Fraktionschef der Republikaner im Senat und ein erklärter <WSD>Gegner<WSD> der Gesundheitsreform",d010.s012.t005,bn:17262810n
,"Dienst hatte unter anderem Mitch_McConnell , der Fraktionschef der Republikaner im Senat und ein erklärter Gegner der <WSD>Gesundheitsreform<WSD>",d010.s012.t006,bn:00521760n
,Die <WSD>Gäste<WSD> des Dinners ? Scalia und Thomas .,d010.s013.t001,bn:00042090n
,Die Gäste des <WSD>Dinners<WSD> ? Scalia und Thomas .,d010.s013.t002,bn:00027206n
,Das ist nichts Neues : Die beiden <WSD>Richter<WSD> besuchen seit Jahren Veranstaltungen der Föderalistischen Gesellschaft .,d010.s014.t001,bn:00048488n
,Das ist nichts Neues : Die beiden Richter besuchen seit <WSD>Jahren<WSD> Veranstaltungen der Föderalistischen Gesellschaft .,d010.s014.t002,bn:00078738n
,Das ist nichts Neues : Die beiden Richter besuchen seit Jahren <WSD>Veranstaltungen<WSD> der Föderalistischen Gesellschaft .,d010.s014.t003,bn:14035017n
,Und das verstößt nicht gegen moralische <WSD>Regeln<WSD> .,d010.s015.t001,bn:03684971n
,"In der Tat sich Richter vom <WSD>Verhaltenskodex<WSD> befreit , der die Handlungen der niederen Bundesrichter regelt .",d010.s016.t001,bn:00020356n
,"In der Tat sich Richter vom Verhaltenskodex befreit , der die <WSD>Handlungen<WSD> der niederen Bundesrichter regelt .",d010.s016.t002,bn:04094578n
,"In der Tat sich Richter vom Verhaltenskodex befreit , der die Handlungen der niederen <WSD>Bundesrichter<WSD> regelt .",d010.s016.t003,bn:02547796n
,"Wären sie es , würden sie wohl unter <WSD>Grundsatz<WSD> 4c des Kodex fallen , der folgendes besagt : "" Ein Richter kann an Benefizveranstaltungen Gesetzes naher und anderer Organisationen teilnehmen , wobei der Richter kein Sprecher , Ehrengast oder laut Programm kein Gast einer solchen Veranstaltungen sein darf . """,d010.s017.t001,bn:04121741n
,"Wären sie es , würden sie wohl unter Grundsatz 4c des <WSD>Kodex<WSD> fallen , der folgendes besagt : "" Ein Richter kann an Benefizveranstaltungen Gesetzes naher und anderer Organisationen teilnehmen , wobei der Richter kein Sprecher , Ehrengast oder laut Programm kein Gast einer solchen Veranstaltungen sein darf . """,d010.s017.t002,
,"Wären sie es , würden sie wohl unter Grundsatz 4c des Kodex fallen , der folgendes besagt : "" Ein <WSD>Richter<WSD> kann an Benefizveranstaltungen Gesetzes naher und anderer Organisationen teilnehmen , wobei der Richter kein Sprecher , Ehrengast oder laut Programm kein Gast einer solchen Veranstaltungen sein darf . """,d010.s017.t003,bn:00048488n
,"Wären sie es , würden sie wohl unter Grundsatz 4c des Kodex fallen , der folgendes besagt : "" Ein Richter kann an <WSD>Benefizveranstaltungen<WSD> Gesetzes naher und anderer Organisationen teilnehmen , wobei der Richter kein Sprecher , Ehrengast oder laut Programm kein Gast einer solchen Veranstaltungen sein darf . """,d010.s017.t004,bn:00017818n
,"Wären sie es , würden sie wohl unter Grundsatz 4c des Kodex fallen , der folgendes besagt : "" Ein Richter kann an Benefizveranstaltungen <WSD>Gesetzes<WSD> naher und anderer Organisationen teilnehmen , wobei der Richter kein Sprecher , Ehrengast oder laut Programm kein Gast einer solchen Veranstaltungen sein darf . """,d010.s017.t005,bn:00048655n
,"Wären sie es , würden sie wohl unter Grundsatz 4c des Kodex fallen , der folgendes besagt : "" Ein Richter kann an Benefizveranstaltungen Gesetzes naher und anderer <WSD>Organisationen<WSD> teilnehmen , wobei der Richter kein Sprecher , Ehrengast oder laut Programm kein Gast einer solchen Veranstaltungen sein darf . """,d010.s017.t006,bn:00059480n
,"Wären sie es , würden sie wohl unter Grundsatz 4c des Kodex fallen , der folgendes besagt : "" Ein Richter kann an Benefizveranstaltungen Gesetzes naher und anderer Organisationen teilnehmen , wobei der <WSD>Richter<WSD> kein Sprecher , Ehrengast oder laut Programm kein Gast einer solchen Veranstaltungen sein darf . """,d010.s017.t007,bn:00048488n
,"Wären sie es , würden sie wohl unter Grundsatz 4c des Kodex fallen , der folgendes besagt : "" Ein Richter kann an Benefizveranstaltungen Gesetzes naher und anderer Organisationen teilnehmen , wobei der Richter kein <WSD>Sprecher<WSD> , Ehrengast oder laut Programm kein Gast einer solchen Veranstaltungen sein darf . """,d010.s017.t008,bn:00073526n
,"Wären sie es , würden sie wohl unter Grundsatz 4c des Kodex fallen , der folgendes besagt : "" Ein Richter kann an Benefizveranstaltungen Gesetzes naher und anderer Organisationen teilnehmen , wobei der Richter kein Sprecher , <WSD>Ehrengast<WSD> oder laut Programm kein Gast einer solchen Veranstaltungen sein darf . """,d010.s017.t009,bn:00042093n
,"Wären sie es , würden sie wohl unter Grundsatz 4c des Kodex fallen , der folgendes besagt : "" Ein Richter kann an Benefizveranstaltungen Gesetzes naher und anderer Organisationen teilnehmen , wobei der Richter kein Sprecher , Ehrengast oder laut <WSD>Programm<WSD> kein Gast einer solchen Veranstaltungen sein darf . """,d010.s017.t010,bn:00062759n
,"Wären sie es , würden sie wohl unter Grundsatz 4c des Kodex fallen , der folgendes besagt : "" Ein Richter kann an Benefizveranstaltungen Gesetzes naher und anderer Organisationen teilnehmen , wobei der Richter kein Sprecher , Ehrengast oder laut Programm kein <WSD>Gast<WSD> einer solchen Veranstaltungen sein darf . """,d010.s017.t011,bn:00042090n
,"Wären sie es , würden sie wohl unter Grundsatz 4c des Kodex fallen , der folgendes besagt : "" Ein Richter kann an Benefizveranstaltungen Gesetzes naher und anderer Organisationen teilnehmen , wobei der Richter kein Sprecher , Ehrengast oder laut Programm kein Gast einer solchen <WSD>Veranstaltungen<WSD> sein darf . """,d010.s017.t012,bn:14035017n
,"Nichtsdestotrotz reichten die extreme <WSD>Nähe<WSD> von Scalia und Thomas zu zwei der mit dem Fall in Zusammenhang stehenden Kanzleien sowie zu einem Unternehmen mit einem massiven finanziellen Interesse an diesem aus , um Moral-und-Regierungsaktivisten zu alarmieren .",d010.s018.t001,bn:00019948n
,"Nichtsdestotrotz reichten die extreme Nähe von Scalia und Thomas zu zwei der mit dem <WSD>Fall<WSD> in Zusammenhang stehenden Kanzleien sowie zu einem Unternehmen mit einem massiven finanziellen Interesse an diesem aus , um Moral-und-Regierungsaktivisten zu alarmieren .",d010.s018.t002,bn:00016403n
,"Nichtsdestotrotz reichten die extreme Nähe von Scalia und Thomas zu zwei der mit dem Fall in <WSD>Zusammenhang<WSD> stehenden Kanzleien sowie zu einem Unternehmen mit einem massiven finanziellen Interesse an diesem aus , um Moral-und-Regierungsaktivisten zu alarmieren .",d010.s018.t003,bn:00021902n
,"Nichtsdestotrotz reichten die extreme Nähe von Scalia und Thomas zu zwei der mit dem Fall in Zusammenhang stehenden <WSD>Kanzleien<WSD> sowie zu einem Unternehmen mit einem massiven finanziellen Interesse an diesem aus , um Moral-und-Regierungsaktivisten zu alarmieren .",d010.s018.t004,bn:01854053n
,"Nichtsdestotrotz reichten die extreme Nähe von Scalia und Thomas zu zwei der mit dem Fall in Zusammenhang stehenden Kanzleien sowie zu einem <WSD>Unternehmen<WSD> mit einem massiven finanziellen Interesse an diesem aus , um Moral-und-Regierungsaktivisten zu alarmieren .",d010.s018.t005,bn:00014160n
,"Nichtsdestotrotz reichten die extreme Nähe von Scalia und Thomas zu zwei der mit dem Fall in Zusammenhang stehenden Kanzleien sowie zu einem Unternehmen mit einem massiven finanziellen <WSD>Interesse<WSD> an diesem aus , um Moral-und-Regierungsaktivisten zu alarmieren .",d010.s018.t006,bn:00047077n
," Dieser verblüffende Bruch mit <WSD>Moral<WSD> und der Gegensatz zum Kodex straft die Klagen einiger Richter Lüge , das Gericht halte sich an die gleichen Regeln , die für alle anderen Bundesrichter gelten  , sagte Bob Edgar , Präsident des Common Cause , einer Bürgerrechtsbewegung in den USA .",d010.s019.t001,bn:00031709n
," Dieser verblüffende Bruch mit Moral und der <WSD>Gegensatz<WSD> zum Kodex straft die Klagen einiger Richter Lüge , das Gericht halte sich an die gleichen Regeln , die für alle anderen Bundesrichter gelten  , sagte Bob Edgar , Präsident des Common Cause , einer Bürgerrechtsbewegung in den USA .",d010.s019.t002,
," Dieser verblüffende Bruch mit Moral und der Gegensatz zum <WSD>Kodex<WSD> straft die Klagen einiger Richter Lüge , das Gericht halte sich an die gleichen Regeln , die für alle anderen Bundesrichter gelten  , sagte Bob Edgar , Präsident des Common Cause , einer Bürgerrechtsbewegung in den USA .",d010.s019.t003,
," Dieser verblüffende Bruch mit Moral und der Gegensatz zum Kodex straft die <WSD>Klagen<WSD> einiger Richter Lüge , das Gericht halte sich an die gleichen Regeln , die für alle anderen Bundesrichter gelten  , sagte Bob Edgar , Präsident des Common Cause , einer Bürgerrechtsbewegung in den USA .",d010.s019.t004,bn:00016403n
," Dieser verblüffende Bruch mit Moral und der Gegensatz zum Kodex straft die Klagen einiger <WSD>Richter<WSD> Lüge , das Gericht halte sich an die gleichen Regeln , die für alle anderen Bundesrichter gelten  , sagte Bob Edgar , Präsident des Common Cause , einer Bürgerrechtsbewegung in den USA .",d010.s019.t005,bn:00048488n
," Dieser verblüffende Bruch mit Moral und der Gegensatz zum Kodex straft die Klagen einiger Richter <WSD>Lüge<WSD> , das Gericht halte sich an die gleichen Regeln , die für alle anderen Bundesrichter gelten  , sagte Bob Edgar , Präsident des Common Cause , einer Bürgerrechtsbewegung in den USA .",d010.s019.t006,bn:00051016n
