num,sentence,fileid,senseid
,"Le cabinet juridique de Clément , PLLC Bancroft , a fait <WSD>partie<WSD> des deux douzaines de cabinets qui ont aidé à parrainer le dîner annuel de la Société Fédéraliste ( Federalist Society ) , un groupe de longue date dédié à défendre les principes juridiques conservateurs .",d010.s007.t002,bn:00021395n
,"Le cabinet juridique de Clément , PLLC Bancroft , a fait partie des deux <WSD>douzaines<WSD> de cabinets qui ont aidé à parrainer le dîner annuel de la Société Fédéraliste ( Federalist Society ) , un groupe de longue date dédié à défendre les principes juridiques conservateurs .",d010.s007.t003,bn:00000020n
,"Le cabinet juridique de Clément , PLLC Bancroft , a fait partie des deux douzaines de <WSD>cabinets<WSD> qui ont aidé à parrainer le dîner annuel de la Société Fédéraliste ( Federalist Society ) , un groupe de longue date dédié à défendre les principes juridiques conservateurs .",d010.s007.t004,
,"Le cabinet juridique de Clément , PLLC Bancroft , a fait partie des deux douzaines de cabinets qui ont aidé à parrainer le <WSD>dîner<WSD> annuel de la Société Fédéraliste ( Federalist Society ) , un groupe de longue date dédié à défendre les principes juridiques conservateurs .",d010.s007.t005,bn:00027207n
,"Le cabinet juridique de Clément , PLLC Bancroft , a fait partie des deux douzaines de cabinets qui ont aidé à parrainer le dîner annuel de la Société Fédéraliste ( Federalist Society ) , un <WSD>groupe<WSD> de longue date dédié à défendre les principes juridiques conservateurs .",d010.s007.t006,
,"Le cabinet juridique de Clément , PLLC Bancroft , a fait partie des deux douzaines de cabinets qui ont aidé à parrainer le dîner annuel de la Société Fédéraliste ( Federalist Society ) , un groupe de longue <WSD>date<WSD> dédié à défendre les principes juridiques conservateurs .",d010.s007.t007,
,"Le cabinet juridique de Clément , PLLC Bancroft , a fait partie des deux douzaines de cabinets qui ont aidé à parrainer le dîner annuel de la Société Fédéraliste ( Federalist Society ) , un groupe de longue date dédié à défendre les <WSD>principes<WSD> juridiques conservateurs .",d010.s007.t008,bn:00064426n
,"Un autre <WSD>cabinet<WSD> qui a parrainé le dîner , Jones Day , représente l' une des associations commerciales qui ont contesté la loi , la Fédération nationale des entreprises indépendantes ( National Federation of Independent Business ) .",d010.s008.t001,
,"Un autre cabinet qui a parrainé le <WSD>dîner<WSD> , Jones Day , représente l' une des associations commerciales qui ont contesté la loi , la Fédération nationale des entreprises indépendantes ( National Federation of Independent Business ) .",d010.s008.t002,bn:00027207n
,"Un autre cabinet qui a parrainé le dîner , Jones Day , représente l' une des <WSD>associations<WSD> commerciales qui ont contesté la loi , la Fédération nationale des entreprises indépendantes ( National Federation of Independent Business ) .",d010.s008.t003,bn:00006539n
,"Un autre cabinet qui a parrainé le dîner , Jones Day , représente l' une des associations commerciales qui ont contesté la <WSD>loi<WSD> , la Fédération nationale des entreprises indépendantes ( National Federation of Independent Business ) .",d010.s008.t004,bn:00050249n
,"Un autre <WSD>promoteur<WSD> a été le géant pharmaceutique Pfizer Inc , qui présente un énorme enjeu financier dans le résultat du litige .",d010.s009.t001,
,"Un autre promoteur a été le <WSD>géant<WSD> pharmaceutique Pfizer Inc , qui présente un énorme enjeu financier dans le résultat du litige .",d010.s009.t002,
,"Un autre promoteur a été le géant pharmaceutique Pfizer Inc , qui présente un énorme <WSD>enjeu<WSD> financier dans le résultat du litige .",d010.s009.t003,bn:04690912n
,"Un autre promoteur a été le géant pharmaceutique Pfizer Inc , qui présente un énorme enjeu financier dans le <WSD>résultat<WSD> du litige .",d010.s009.t004,bn:00021961n
,"Un autre promoteur a été le géant pharmaceutique Pfizer Inc , qui présente un énorme enjeu financier dans le résultat du <WSD>litige<WSD> .",d010.s009.t005,bn:00048507n
,Le <WSD>dîner<WSD> s' est tenu à un hôtel Washington quelques heures après la conférence du tribunal sur l' affaire .,d010.s010.t001,bn:00027207n
,Le dîner s' est tenu à un <WSD>hôtel<WSD> Washington quelques heures après la conférence du tribunal sur l' affaire .,d010.s010.t002,bn:00044967n
,Le dîner s' est tenu à un hôtel Washington quelques <WSD>heures<WSD> après la conférence du tribunal sur l' affaire .,d010.s010.t003,bn:00000127n
,Le dîner s' est tenu à un hôtel Washington quelques heures après la <WSD>conférence<WSD> du tribunal sur l' affaire .,d010.s010.t004,bn:00021721n
,Le dîner s' est tenu à un hôtel Washington quelques heures après la conférence du <WSD>tribunal<WSD> sur l' affaire .,d010.s010.t005,bn:00023301n bn:00023308n
,Le dîner s' est tenu à un hôtel Washington quelques heures après la conférence du tribunal sur l' <WSD>affaire<WSD> .,d010.s010.t006,bn:00016403n
,"S' y trouvait , entre autres , <WSD>Mitch_McConnell<WSD> , top républicain du Sénat et adversaire déclaré de la loi de la santé .",d010.s011.t001,bn:02857945n
,"S' y trouvait , entre autres , Mitch_McConnell , top républicain du Sénat et <WSD>adversaire<WSD> déclaré de la loi de la santé .",d010.s011.t002,bn:00001582n
,"S' y trouvait , entre autres , Mitch_McConnell , top républicain du Sénat et adversaire déclaré de la <WSD>loi<WSD> de la santé .",d010.s011.t003,bn:00050249n
,"S' y trouvait , entre autres , Mitch_McConnell , top républicain du Sénat et adversaire déclaré de la loi de la <WSD>santé<WSD> .",d010.s011.t004,bn:00043361n
,Les invités <WSD>vedette<WSD> au dîner ? Scalia et Thomas .,d010.s012.t001,bn:03481917n
,Les invités vedette au <WSD>dîner<WSD> ? Scalia et Thomas .,d010.s012.t002,bn:00027207n
,Ce n' est pas nouveau : les deux <WSD>juges<WSD> ont été présents aux évènements de la Société Fédéraliste pendant des années .,d010.s013.t001,bn:00048488n
,Ce n' est pas nouveau : les deux juges ont été présents aux <WSD>évènements<WSD> de la Société Fédéraliste pendant des années .,d010.s013.t002,bn:00032021n
,Ce n' est pas nouveau : les deux juges ont été présents aux évènements de la Société Fédéraliste pendant des <WSD>années<WSD> .,d010.s013.t003,bn:00078738n
,Et il n' y a <WSD>rien<WSD> qui aille à l' encontre des règles de déontologie .,d010.s014.t001,bn:00007146n
,Et il n' y a rien qui aille à l' encontre des <WSD>règles<WSD> de déontologie .,d010.s014.t002,bn:00066933n
,Et il n' y a rien qui aille à l' encontre des règles de <WSD>déontologie<WSD> .,d010.s014.t003,bn:02325431n
,"En fait , les <WSD>juges<WSD> sont exemptés de code_de_conduite qui régit les actions des juges fédéraux .",d010.s015.t001,bn:00048488n
,"En fait , les juges sont exemptés de <WSD>code_de_conduite<WSD> qui régit les actions des juges fédéraux .",d010.s015.t002,bn:00020356n
,"En fait , les juges sont exemptés de code_de_conduite qui régit les <WSD>actions<WSD> des juges fédéraux .",d010.s015.t003,bn:00001127n
,"En fait , les juges sont exemptés de code_de_conduite qui régit les actions des <WSD>juges<WSD> fédéraux .",d010.s015.t004,bn:00048488n
,"S' ils l' étaient , ils argumenteraient sans <WSD>doute<WSD> par le code de Canon 4C , qui stipule : "" Un juge peut assister à des collectes de fonds des organisations liées au droit et autres bien que le juge ne puisse pas être un intervenant , un invité_d'honneur , ou figurant sur le programme d' un tel évènement "" .",d010.s016.t001,bn:00028425n
,"S' ils l' étaient , ils argumenteraient sans doute par le <WSD>code<WSD> de Canon 4C , qui stipule : "" Un juge peut assister à des collectes de fonds des organisations liées au droit et autres bien que le juge ne puisse pas être un intervenant , un invité_d'honneur , ou figurant sur le programme d' un tel évènement "" .",d010.s016.t002,bn:00020352n
,"S' ils l' étaient , ils argumenteraient sans doute par le code de Canon 4C , qui stipule : "" Un <WSD>juge<WSD> peut assister à des collectes de fonds des organisations liées au droit et autres bien que le juge ne puisse pas être un intervenant , un invité_d'honneur , ou figurant sur le programme d' un tel évènement "" .",d010.s016.t003,bn:00048488n
,"S' ils l' étaient , ils argumenteraient sans doute par le code de Canon 4C , qui stipule : "" Un juge peut assister à des <WSD>collectes<WSD> de fonds des organisations liées au droit et autres bien que le juge ne puisse pas être un intervenant , un invité_d'honneur , ou figurant sur le programme d' un tel évènement "" .",d010.s016.t004,
,"S' ils l' étaient , ils argumenteraient sans doute par le code de Canon 4C , qui stipule : "" Un juge peut assister à des collectes de <WSD>fonds<WSD> des organisations liées au droit et autres bien que le juge ne puisse pas être un intervenant , un invité_d'honneur , ou figurant sur le programme d' un tel évènement "" .",d010.s016.t005,
,"S' ils l' étaient , ils argumenteraient sans doute par le code de Canon 4C , qui stipule : "" Un juge peut assister à des collectes de fonds des <WSD>organisations<WSD> liées au droit et autres bien que le juge ne puisse pas être un intervenant , un invité_d'honneur , ou figurant sur le programme d' un tel évènement "" .",d010.s016.t006,bn:00059480n
,"S' ils l' étaient , ils argumenteraient sans doute par le code de Canon 4C , qui stipule : "" Un juge peut assister à des collectes de fonds des organisations liées au <WSD>droit<WSD> et autres bien que le juge ne puisse pas être un intervenant , un invité_d'honneur , ou figurant sur le programme d' un tel évènement "" .",d010.s016.t007,bn:00048655n
,"S' ils l' étaient , ils argumenteraient sans doute par le code de Canon 4C , qui stipule : "" Un juge peut assister à des collectes de fonds des organisations liées au droit et autres bien que le <WSD>juge<WSD> ne puisse pas être un intervenant , un invité_d'honneur , ou figurant sur le programme d' un tel évènement "" .",d010.s016.t008,bn:00048488n
,"S' ils l' étaient , ils argumenteraient sans doute par le code de Canon 4C , qui stipule : "" Un juge peut assister à des collectes de fonds des organisations liées au droit et autres bien que le juge ne puisse pas être un <WSD>intervenant<WSD> , un invité_d'honneur , ou figurant sur le programme d' un tel évènement "" .",d010.s016.t009,
,"S' ils l' étaient , ils argumenteraient sans doute par le code de Canon 4C , qui stipule : "" Un juge peut assister à des collectes de fonds des organisations liées au droit et autres bien que le juge ne puisse pas être un intervenant , un <WSD>invité_d'honneur<WSD> , ou figurant sur le programme d' un tel évènement "" .",d010.s016.t010,bn:00042093n
,"S' ils l' étaient , ils argumenteraient sans doute par le code de Canon 4C , qui stipule : "" Un juge peut assister à des collectes de fonds des organisations liées au droit et autres bien que le juge ne puisse pas être un intervenant , un invité_d'honneur , ou figurant sur le <WSD>programme<WSD> d' un tel évènement "" .",d010.s016.t011,bn:00064647n
,"S' ils l' étaient , ils argumenteraient sans doute par le code de Canon 4C , qui stipule : "" Un juge peut assister à des collectes de fonds des organisations liées au droit et autres bien que le juge ne puisse pas être un intervenant , un invité_d'honneur , ou figurant sur le programme d' un tel <WSD>évènement<WSD> "" .",d010.s016.t012,bn:00032021n
,"Néanmoins , la simple <WSD>présence<WSD> de Scalia et Thomas à proximité de deux des cabinets_d'avocats de l' affaire , ainsi qu' à une entreprise ayant un intérêt financier massif , a suffi à alarmer les activistes de l' éthique gouvernementale .",d010.s017.t001,bn:00064201n
,"Néanmoins , la simple présence de Scalia et Thomas à <WSD>proximité<WSD> de deux des cabinets_d'avocats de l' affaire , ainsi qu' à une entreprise ayant un intérêt financier massif , a suffi à alarmer les activistes de l' éthique gouvernementale .",d010.s017.t002,bn:00064763n
,"Néanmoins , la simple présence de Scalia et Thomas à proximité de deux des <WSD>cabinets_d'avocats<WSD> de l' affaire , ainsi qu' à une entreprise ayant un intérêt financier massif , a suffi à alarmer les activistes de l' éthique gouvernementale .",d010.s017.t003,bn:00050257n
,"Néanmoins , la simple présence de Scalia et Thomas à proximité de deux des cabinets_d'avocats de l' <WSD>affaire<WSD> , ainsi qu' à une entreprise ayant un intérêt financier massif , a suffi à alarmer les activistes de l' éthique gouvernementale .",d010.s017.t004,bn:00016403n
,"Néanmoins , la simple présence de Scalia et Thomas à proximité de deux des cabinets_d'avocats de l' affaire , ainsi qu' à une <WSD>entreprise<WSD> ayant un intérêt financier massif , a suffi à alarmer les activistes de l' éthique gouvernementale .",d010.s017.t005,bn:00021286n
,"Néanmoins , la simple présence de Scalia et Thomas à proximité de deux des cabinets_d'avocats de l' affaire , ainsi qu' à une entreprise ayant un <WSD>intérêt<WSD> financier massif , a suffi à alarmer les activistes de l' éthique gouvernementale .",d010.s017.t006,bn:00047077n
,"Néanmoins , la simple présence de Scalia et Thomas à proximité de deux des cabinets_d'avocats de l' affaire , ainsi qu' à une entreprise ayant un intérêt financier massif , a suffi à alarmer les activistes de l' <WSD>éthique<WSD> gouvernementale .",d010.s017.t007,bn:00031707n
," Cette <WSD>violation<WSD> de l' éthique et superbe indifférence à l' égard du code contredit les déclarations de plusieurs juges que la Cour respecte les mêmes règles applicables à tous les autres juges fédéraux  , a déclaré Bob Edgar , président de Common Cause .",d010.s018.t001,bn:00046721n
," Cette violation de l' éthique et superbe <WSD>indifférence<WSD> à l' égard du code contredit les déclarations de plusieurs juges que la Cour respecte les mêmes règles applicables à tous les autres juges fédéraux  , a déclaré Bob Edgar , président de Common Cause .",d010.s018.t002,
," Cette violation de l' éthique et superbe indifférence à l' <WSD>égard<WSD> du code contredit les déclarations de plusieurs juges que la Cour respecte les mêmes règles applicables à tous les autres juges fédéraux  , a déclaré Bob Edgar , président de Common Cause .",d010.s018.t003,bn:00066865n
," Cette violation de l' éthique et superbe indifférence à l' égard du <WSD>code<WSD> contredit les déclarations de plusieurs juges que la Cour respecte les mêmes règles applicables à tous les autres juges fédéraux  , a déclaré Bob Edgar , président de Common Cause .",d010.s018.t004,bn:00020352n
," Cette violation de l' éthique et superbe indifférence à l' égard du code contredit les <WSD>déclarations<WSD> de plusieurs juges que la Cour respecte les mêmes règles applicables à tous les autres juges fédéraux  , a déclaré Bob Edgar , président de Common Cause .",d010.s018.t005,bn:00074033n
," Cette violation de l' éthique et superbe indifférence à l' égard du code contredit les déclarations de plusieurs <WSD>juges<WSD> que la Cour respecte les mêmes règles applicables à tous les autres juges fédéraux  , a déclaré Bob Edgar , président de Common Cause .",d010.s018.t006,bn:00048488n
," Cette violation de l' éthique et superbe indifférence à l' égard du code contredit les déclarations de plusieurs juges que la Cour respecte les mêmes <WSD>règles<WSD> applicables à tous les autres juges fédéraux  , a déclaré Bob Edgar , président de Common Cause .",d010.s018.t007,bn:00064192n
," Cette violation de l' éthique et superbe indifférence à l' égard du code contredit les déclarations de plusieurs juges que la Cour respecte les mêmes règles applicables à tous les autres <WSD>juges<WSD> fédéraux  , a déclaré Bob Edgar , président de Common Cause .",d010.s018.t008,bn:00048488n
," Cette violation de l' éthique et superbe indifférence à l' égard du code contredit les déclarations de plusieurs juges que la Cour respecte les mêmes règles applicables à tous les autres juges fédéraux  , a déclaré Bob Edgar , <WSD>président<WSD> de Common Cause .",d010.s018.t009,bn:00064233n
, Les <WSD>juges<WSD> buvaient et dînaient et à une collecte_de_fonds de gala avec des avocats qui ont des cas en instance devant le tribunal  .,d010.s019.t001,bn:00048488n
, Les juges buvaient et dînaient et à une <WSD>collecte_de_fonds<WSD> de gala avec des avocats qui ont des cas en instance devant le tribunal  .,d010.s019.t002,bn:00036849n
, Les juges buvaient et dînaient et à une collecte_de_fonds de <WSD>gala<WSD> avec des avocats qui ont des cas en instance devant le tribunal  .,d010.s019.t003,
, Les juges buvaient et dînaient et à une collecte_de_fonds de gala avec des <WSD>avocats<WSD> qui ont des cas en instance devant le tribunal  .,d010.s019.t004,bn:00007051n
, Les juges buvaient et dînaient et à une collecte_de_fonds de gala avec des avocats qui ont des <WSD>cas<WSD> en instance devant le tribunal  .,d010.s019.t005,bn:00016401n
, Les juges buvaient et dînaient et à une collecte_de_fonds de gala avec des avocats qui ont des cas en <WSD>instance<WSD> devant le tribunal  .,d010.s019.t006,
, Les juges buvaient et dînaient et à une collecte_de_fonds de gala avec des avocats qui ont des cas en instance devant le <WSD>tribunal<WSD>  .,d010.s019.t007,bn:00023301n bn:00023308n
,"Leur <WSD>présence<WSD> et leur participation à la collecte_de_fonds de cet évènement démonte toute réclamation d' impartialité , et est inacceptable .",d010.s020.t001,
,"Leur présence et leur <WSD>participation<WSD> à la collecte_de_fonds de cet évènement démonte toute réclamation d' impartialité , et est inacceptable .",d010.s020.t002,bn:00030844n
,"Leur présence et leur participation à la <WSD>collecte_de_fonds<WSD> de cet évènement démonte toute réclamation d' impartialité , et est inacceptable .",d010.s020.t003,bn:00036849n
,"Leur présence et leur participation à la collecte_de_fonds de cet <WSD>évènement<WSD> démonte toute réclamation d' impartialité , et est inacceptable .",d010.s020.t004,bn:00032021n
,"Leur présence et leur participation à la collecte_de_fonds de cet évènement démonte toute <WSD>réclamation<WSD> d' impartialité , et est inacceptable .",d010.s020.t005,bn:00019403n
,"Leur présence et leur participation à la collecte_de_fonds de cet évènement démonte toute réclamation d' <WSD>impartialité<WSD> , et est inacceptable .",d010.s020.t006,bn:00046077n
,Scalia et Thomas ont montré peu d' <WSD>égard<WSD> pour les critiques affirmant qu' ils mélangent trop facilement les affaires de la cour avec l' agenda de groupes tels que la Société Fédéraliste .,d010.s021.t001,
,Scalia et Thomas ont montré peu d' égard pour les <WSD>critiques<WSD> affirmant qu' ils mélangent trop facilement les affaires de la cour avec l' agenda de groupes tels que la Société Fédéraliste .,d010.s021.t002,bn:00023857n
,Scalia et Thomas ont montré peu d' égard pour les critiques affirmant qu' ils mélangent trop facilement les <WSD>affaires<WSD> de la cour avec l' agenda de groupes tels que la Société Fédéraliste .,d010.s021.t003,bn:00016403n
,Scalia et Thomas ont montré peu d' égard pour les critiques affirmant qu' ils mélangent trop facilement les affaires de la <WSD>cour<WSD> avec l' agenda de groupes tels que la Société Fédéraliste .,d010.s021.t004,
,Scalia et Thomas ont montré peu d' égard pour les critiques affirmant qu' ils mélangent trop facilement les affaires de la cour avec l' <WSD>agenda<WSD> de groupes tels que la Société Fédéraliste .,d010.s021.t005,
,Scalia et Thomas ont montré peu d' égard pour les critiques affirmant qu' ils mélangent trop facilement les affaires de la cour avec l' agenda de <WSD>groupes<WSD> tels que la Société Fédéraliste .,d010.s021.t006,bn:00041942n
,"Et la <WSD>femme<WSD> de Thomas , Ginni , est une militante conservatrice de haut-profil .",d010.s022.t001,bn:00053531n
,"Et la femme de Thomas , Ginni , est une militante <WSD>conservatrice<WSD> de haut-profil .",d010.s022.t002,bn:00021974n
,"Par ailleurs , les <WSD>conservateurs<WSD> prétendent que c' est le juge Elena_Kagan qui a un problème d' éthique , et non Scalia et Thomas .",d010.s023.t001,bn:00021974n
,"Par ailleurs , les conservateurs prétendent que c' est le <WSD>juge<WSD> Elena_Kagan qui a un problème d' éthique , et non Scalia et Thomas .",d010.s023.t002,bn:00048488n
,"Par ailleurs , les conservateurs prétendent que c' est le juge <WSD>Elena_Kagan<WSD> qui a un problème d' éthique , et non Scalia et Thomas .",d010.s023.t003,bn:01367521n
,"Par ailleurs , les conservateurs prétendent que c' est le juge Elena_Kagan qui a un <WSD>problème<WSD> d' éthique , et non Scalia et Thomas .",d010.s023.t004,bn:00064526n
,"Par ailleurs , les conservateurs prétendent que c' est le juge Elena_Kagan qui a un problème d' <WSD>éthique<WSD> , et non Scalia et Thomas .",d010.s023.t005,bn:00031712n bn:00031707n
,Kagan a été solliciteur général de l' <WSD>administration<WSD> d' Obama quand les premières oppositions à la loi ont été portées au niveau du tribunal_de_première_instance .,d010.s024.t001,bn:00001426n
,Kagan a été solliciteur général de l' administration d' Obama quand les premières <WSD>oppositions<WSD> à la loi ont été portées au niveau du tribunal_de_première_instance .,d010.s024.t002,
,Kagan a été solliciteur général de l' administration d' Obama quand les premières oppositions à la <WSD>loi<WSD> ont été portées au niveau du tribunal_de_première_instance .,d010.s024.t003,bn:00050249n
,Kagan a été solliciteur général de l' administration d' Obama quand les premières oppositions à la loi ont été portées au <WSD>niveau<WSD> du tribunal_de_première_instance .,d010.s024.t004,bn:00025965n
,Kagan a été solliciteur général de l' administration d' Obama quand les premières oppositions à la loi ont été portées au niveau du <WSD>tribunal_de_première_instance<WSD> .,d010.s024.t005,bn:00078206n
,"Ses <WSD>critiques<WSD> ont fait pression pour que Kagan se récuse à entendre le cas , disant qu' elle s' était trop investie dans la défense de la loi pour être impartiale .",d010.s025.t001,bn:00023867n
,"Ses critiques ont fait <WSD>pression<WSD> pour que Kagan se récuse à entendre le cas , disant qu' elle s' était trop investie dans la défense de la loi pour être impartiale .",d010.s025.t002,bn:00064262n
,"Ses critiques ont fait pression pour que Kagan se récuse à entendre le <WSD>cas<WSD> , disant qu' elle s' était trop investie dans la défense de la loi pour être impartiale .",d010.s025.t003,bn:00016401n
,"Ses critiques ont fait pression pour que Kagan se récuse à entendre le cas , disant qu' elle s' était trop investie dans la <WSD>défense<WSD> de la loi pour être impartiale .",d010.s025.t004,
,"Ses critiques ont fait pression pour que Kagan se récuse à entendre le cas , disant qu' elle s' était trop investie dans la défense de la <WSD>loi<WSD> pour être impartiale .",d010.s025.t005,bn:00050249n
,Kagan n' a donné aucune <WSD>indication<WSD> qu' elle le ferait .,d010.s026.t001,bn:00046473n
,L' <WSD>expérience<WSD> des espagnols est supérieure à celle des costariciens,d011.s001.t001,bn:00032306n
,L' expérience des <WSD>espagnols<WSD> est supérieure à celle des costariciens,d011.s001.t002,bn:00073090n
,"Des 22 <WSD>footballeurs<WSD> appelés de l' Espagne , dix ont participé à plus de 50 jeux internationaux .",d011.s002.t001,bn:00072523n bn:00035713n
,"Des 22 footballeurs appelés de l' Espagne , dix ont participé à plus de 50 <WSD>jeux<WSD> internationaux .",d011.s002.t002,bn:00037181n
,"De la part de <WSD>Costa_Rica<WSD> , seulement un des 22 convoqués a participé à 50 rencontres .",d011.s003.t001,bn:00023012n
,"De la part de Costa_Rica , seulement un des 22 convoqués a participé à 50 <WSD>rencontres<WSD> .",d011.s003.t002,bn:00041948n
,"Un <WSD>contraste<WSD> énorme à celui de Costa_Rica , si l' on compare les 22 convoqués par les deux pays pour l' amicale d' aujourd'hui , à 15 : 05 heures , au Stade_National de San_José .",d011.s004.t001,bn:00022261n
,"Un contraste énorme à celui de <WSD>Costa_Rica<WSD> , si l' on compare les 22 convoqués par les deux pays pour l' amicale d' aujourd'hui , à 15 : 05 heures , au Stade_National de San_José .",d011.s004.t002,bn:00023012n
,"Un contraste énorme à celui de Costa_Rica , si l' on compare les 22 convoqués par les deux <WSD>pays<WSD> pour l' amicale d' aujourd'hui , à 15 : 05 heures , au Stade_National de San_José .",d011.s004.t003,bn:00023236n
,"Un contraste énorme à celui de Costa_Rica , si l' on compare les 22 convoqués par les deux pays pour l' amicale d' aujourd'hui , à 15 : 05 <WSD>heures<WSD> , au Stade_National de San_José .",d011.s004.t004,bn:00019893n
,"Un contraste énorme à celui de Costa_Rica , si l' on compare les 22 convoqués par les deux pays pour l' amicale d' aujourd'hui , à 15 : 05 heures , au <WSD>Stade_National<WSD> de San_José .",d011.s004.t005,
,"Un contraste énorme à celui de Costa_Rica , si l' on compare les 22 convoqués par les deux pays pour l' amicale d' aujourd'hui , à 15 : 05 heures , au Stade_National de <WSD>San_José<WSD> .",d011.s004.t006,bn:00015531n
,"Pendant que les <WSD>champions<WSD> nationaux et de l' Europe , le numéro un du classement mensuel de la FIFA , comptabilisent un ample registre de jeux inter-sélectionnes de classe A , la Tricolore seulement a le défenseur Michael_Umana comme le seul à avoir les 50 matchs internationaux .",d011.s005.t001,bn:00017605n
,"Pendant que les champions nationaux et de l' <WSD>Europe<WSD> , le numéro un du classement mensuel de la FIFA , comptabilisent un ample registre de jeux inter-sélectionnes de classe A , la Tricolore seulement a le défenseur Michael_Umana comme le seul à avoir les 50 matchs internationaux .",d011.s005.t002,bn:00031896n
,"Pendant que les champions nationaux et de l' Europe , le <WSD>numéro<WSD> un du classement mensuel de la FIFA , comptabilisent un ample registre de jeux inter-sélectionnes de classe A , la Tricolore seulement a le défenseur Michael_Umana comme le seul à avoir les 50 matchs internationaux .",d011.s005.t003,bn:03372115n
,"Pendant que les champions nationaux et de l' Europe , le numéro un du <WSD>classement<WSD> mensuel de la FIFA , comptabilisent un ample registre de jeux inter-sélectionnes de classe A , la Tricolore seulement a le défenseur Michael_Umana comme le seul à avoir les 50 matchs internationaux .",d011.s005.t004,bn:00066162n
,"Pendant que les champions nationaux et de l' Europe , le numéro un du classement mensuel de la FIFA , comptabilisent un ample <WSD>registre<WSD> de jeux inter-sélectionnes de classe A , la Tricolore seulement a le défenseur Michael_Umana comme le seul à avoir les 50 matchs internationaux .",d011.s005.t005,
,"Pendant que les champions nationaux et de l' Europe , le numéro un du classement mensuel de la FIFA , comptabilisent un ample registre de <WSD>jeux<WSD> inter-sélectionnes de classe A , la Tricolore seulement a le défenseur Michael_Umana comme le seul à avoir les 50 matchs internationaux .",d011.s005.t006,bn:00037181n
,"Pendant que les champions nationaux et de l' Europe , le numéro un du classement mensuel de la FIFA , comptabilisent un ample registre de jeux inter-sélectionnes de <WSD>classe<WSD> A , la Tricolore seulement a le défenseur Michael_Umana comme le seul à avoir les 50 matchs internationaux .",d011.s005.t007,bn:00016733n
,"Pendant que les champions nationaux et de l' Europe , le numéro un du classement mensuel de la FIFA , comptabilisent un ample registre de jeux inter-sélectionnes de classe A , la Tricolore seulement a le <WSD>défenseur<WSD> Michael_Umana comme le seul à avoir les 50 matchs internationaux .",d011.s005.t008,bn:00036782n
,"Pendant que les champions nationaux et de l' Europe , le numéro un du classement mensuel de la FIFA , comptabilisent un ample registre de jeux inter-sélectionnes de classe A , la Tricolore seulement a le défenseur <WSD>Michael_Umana<WSD> comme le seul à avoir les 50 matchs internationaux .",d011.s005.t009,bn:00904738n
,"Pendant que les champions nationaux et de l' Europe , le numéro un du classement mensuel de la FIFA , comptabilisent un ample registre de jeux inter-sélectionnes de classe A , la Tricolore seulement a le défenseur Michael_Umana comme le <WSD>seul<WSD> à avoir les 50 matchs internationaux .",d011.s005.t010,
,"Pendant que les champions nationaux et de l' Europe , le numéro un du classement mensuel de la FIFA , comptabilisent un ample registre de jeux inter-sélectionnes de classe A , la Tricolore seulement a le défenseur Michael_Umana comme le seul à avoir les 50 <WSD>matchs<WSD> internationaux .",d011.s005.t011,
,Ce <WSD>chiffre<WSD> a été atteint le vendredi passé dans le match contre Panama ( 0-2 ) sur Rommel Fernández .,d011.s006.t001,bn:00027078n
,Ce chiffre a été atteint le <WSD>vendredi<WSD> passé dans le match contre Panama ( 0-2 ) sur Rommel Fernández .,d011.s006.t002,bn:00036512n
,Ce chiffre a été atteint le vendredi passé dans le <WSD>match<WSD> contre Panama ( 0-2 ) sur Rommel Fernández .,d011.s006.t003,
,Ce chiffre a été atteint le vendredi passé dans le match contre <WSD>Panama<WSD> ( 0-2 ) sur Rommel Fernández .,d011.s006.t004,bn:00060340n
,"Les <WSD>footballeurs<WSD> espagnols qui jouent dans la Ligue des étoiles et dans des puissant clubs de la Premier_League d' Angleterre , maintiennent à l' an une intense activités dans des championnats de ligue et coupe nationaux et des disputes dans coupes européennes comme la Champions_League .",d011.s007.t001,bn:00072523n bn:00035713n
,"Les footballeurs espagnols qui jouent dans la Ligue des étoiles et dans des puissant <WSD>clubs<WSD> de la Premier_League d' Angleterre , maintiennent à l' an une intense activités dans des championnats de ligue et coupe nationaux et des disputes dans coupes européennes comme la Champions_League .",d011.s007.t002,bn:00020039n
,"Les footballeurs espagnols qui jouent dans la Ligue des étoiles et dans des puissant clubs de la Premier_League d' Angleterre , maintiennent à l' <WSD>an<WSD> une intense activités dans des championnats de ligue et coupe nationaux et des disputes dans coupes européennes comme la Champions_League .",d011.s007.t003,bn:00078738n
,"Les footballeurs espagnols qui jouent dans la Ligue des étoiles et dans des puissant clubs de la Premier_League d' Angleterre , maintiennent à l' an une intense <WSD>activités<WSD> dans des championnats de ligue et coupe nationaux et des disputes dans coupes européennes comme la Champions_League .",d011.s007.t004,bn:00001128n
,"Les footballeurs espagnols qui jouent dans la Ligue des étoiles et dans des puissant clubs de la Premier_League d' Angleterre , maintiennent à l' an une intense activités dans des <WSD>championnats<WSD> de ligue et coupe nationaux et des disputes dans coupes européennes comme la Champions_League .",d011.s007.t005,bn:00017615n
,"Les footballeurs espagnols qui jouent dans la Ligue des étoiles et dans des puissant clubs de la Premier_League d' Angleterre , maintiennent à l' an une intense activités dans des championnats de <WSD>ligue<WSD> et coupe nationaux et des disputes dans coupes européennes comme la Champions_League .",d011.s007.t006,bn:00021722n
