num,sentence,fileid,senseid
,"Si no lo estuvieran , podría decirse que caerían bajo el Código Canon 4C , que dice : "" Un juez puede asistir a eventos para recaudar fondos de organizaciones relacionadas con la <WSD>ley<WSD> y otras , aunque el juez no puede ser un orador , un invitado_de_honor , o figurar en el programa de tal evento . """,d010.s016.t005,bn:00050249n
,"Si no lo estuvieran , podría decirse que caerían bajo el Código Canon 4C , que dice : "" Un juez puede asistir a eventos para recaudar fondos de organizaciones relacionadas con la ley y otras , aunque el <WSD>juez<WSD> no puede ser un orador , un invitado_de_honor , o figurar en el programa de tal evento . """,d010.s016.t006,bn:00048488n
,"Si no lo estuvieran , podría decirse que caerían bajo el Código Canon 4C , que dice : "" Un juez puede asistir a eventos para recaudar fondos de organizaciones relacionadas con la ley y otras , aunque el juez no puede ser un <WSD>orador<WSD> , un invitado_de_honor , o figurar en el programa de tal evento . """,d010.s016.t007,bn:00073170n
,"Si no lo estuvieran , podría decirse que caerían bajo el Código Canon 4C , que dice : "" Un juez puede asistir a eventos para recaudar fondos de organizaciones relacionadas con la ley y otras , aunque el juez no puede ser un orador , un <WSD>invitado_de_honor<WSD> , o figurar en el programa de tal evento . """,d010.s016.t008,bn:00042093n
,"Si no lo estuvieran , podría decirse que caerían bajo el Código Canon 4C , que dice : "" Un juez puede asistir a eventos para recaudar fondos de organizaciones relacionadas con la ley y otras , aunque el juez no puede ser un orador , un invitado_de_honor , o figurar en el programa de tal <WSD>evento<WSD> . """,d010.s016.t009,bn:00032021n
,"Sin embargo , la <WSD>proximidad<WSD> absoluta de Scalia y Thomas a dos de los bufetes_de_abogados en el caso , así como a una empresa con un enorme interés financiero , fue suficiente para alarmar a los activistas de ética en el gobierno .",d010.s017.t001,bn:00001394n
,"Sin embargo , la proximidad absoluta de Scalia y Thomas a dos de los <WSD>bufetes_de_abogados<WSD> en el caso , así como a una empresa con un enorme interés financiero , fue suficiente para alarmar a los activistas de ética en el gobierno .",d010.s017.t002,bn:00050257n
,"Sin embargo , la proximidad absoluta de Scalia y Thomas a dos de los bufetes_de_abogados en el caso , así como a una <WSD>empresa<WSD> con un enorme interés financiero , fue suficiente para alarmar a los activistas de ética en el gobierno .",d010.s017.t003,bn:00021286n bn:00014160n
,"Sin embargo , la proximidad absoluta de Scalia y Thomas a dos de los bufetes_de_abogados en el caso , así como a una empresa con un enorme interés financiero , fue suficiente para alarmar a los <WSD>activistas<WSD> de ética en el gobierno .",d010.s017.t004,bn:00001170n
,"Sin embargo , la proximidad absoluta de Scalia y Thomas a dos de los bufetes_de_abogados en el caso , así como a una empresa con un enorme interés financiero , fue suficiente para alarmar a los activistas de <WSD>ética<WSD> en el gobierno .",d010.s017.t005,bn:00031707n
,"Sin embargo , la proximidad absoluta de Scalia y Thomas a dos de los bufetes_de_abogados en el caso , así como a una empresa con un enorme interés financiero , fue suficiente para alarmar a los activistas de ética en el <WSD>gobierno<WSD> .",d010.s017.t006,bn:00007299n
," Esta impresionante brecha de la <WSD>ética<WSD> e indiferencia hacia el código va en contra de las demandas de varios magistrados que acata el tribunal por las mismas reglas que se aplican a todos los jueces_federales  , dijo Bob Edgar , el presidente de Common Cause ( Causa Común ) .",d010.s018.t001,bn:00031707n
," Esta impresionante brecha de la ética e <WSD>indiferencia<WSD> hacia el código va en contra de las demandas de varios magistrados que acata el tribunal por las mismas reglas que se aplican a todos los jueces_federales  , dijo Bob Edgar , el presidente de Common Cause ( Causa Común ) .",d010.s018.t002,bn:00046486n
," Esta impresionante brecha de la ética e indiferencia hacia el <WSD>código<WSD> va en contra de las demandas de varios magistrados que acata el tribunal por las mismas reglas que se aplican a todos los jueces_federales  , dijo Bob Edgar , el presidente de Common Cause ( Causa Común ) .",d010.s018.t003,bn:00020352n
," Esta impresionante brecha de la ética e indiferencia hacia el código va en contra de las <WSD>demandas<WSD> de varios magistrados que acata el tribunal por las mismas reglas que se aplican a todos los jueces_federales  , dijo Bob Edgar , el presidente de Common Cause ( Causa Común ) .",d010.s018.t004,bn:00016403n
," Esta impresionante brecha de la ética e indiferencia hacia el código va en contra de las demandas de varios <WSD>magistrados<WSD> que acata el tribunal por las mismas reglas que se aplican a todos los jueces_federales  , dijo Bob Edgar , el presidente de Common Cause ( Causa Común ) .",d010.s018.t005,bn:00052701n
," Esta impresionante brecha de la ética e indiferencia hacia el código va en contra de las demandas de varios magistrados que acata el <WSD>tribunal<WSD> por las mismas reglas que se aplican a todos los jueces_federales  , dijo Bob Edgar , el presidente de Common Cause ( Causa Común ) .",d010.s018.t006,bn:00023301n
," Esta impresionante brecha de la ética e indiferencia hacia el código va en contra de las demandas de varios magistrados que acata el tribunal por las mismas reglas que se aplican a todos los <WSD>jueces_federales<WSD>  , dijo Bob Edgar , el presidente de Common Cause ( Causa Común ) .",d010.s018.t007,bn:00033914n
," Esta impresionante brecha de la ética e indiferencia hacia el código va en contra de las demandas de varios magistrados que acata el tribunal por las mismas reglas que se aplican a todos los jueces_federales  , dijo Bob Edgar , el <WSD>presidente<WSD> de Common Cause ( Causa Común ) .",d010.s018.t008,bn:00017517n
, Los <WSD>jueces<WSD> fueron agasajados en una recaudación_de_fondos de gala con abogados que tienen casos pendientes ante el tribunal . ,d010.s019.t001,bn:00048488n
, Los jueces fueron agasajados en una <WSD>recaudación_de_fondos<WSD> de gala con abogados que tienen casos pendientes ante el tribunal . ,d010.s019.t002,bn:00036849n
, Los jueces fueron agasajados en una recaudación_de_fondos de gala con <WSD>abogados<WSD> que tienen casos pendientes ante el tribunal . ,d010.s019.t003,bn:00007051n
, Los jueces fueron agasajados en una recaudación_de_fondos de gala con abogados que tienen casos pendientes ante el <WSD>tribunal<WSD> . ,d010.s019.t004,bn:00023301n
,"Su aparición y asistencia en la <WSD>recaudación_de_fondos<WSD> para este evento socava cualquier demanda de imparcialidad , y es inaceptable .",d010.s020.t001,bn:00036849n
,"Su aparición y asistencia en la recaudación_de_fondos para este <WSD>evento<WSD> socava cualquier demanda de imparcialidad , y es inaceptable .",d010.s020.t002,bn:00032021n
,"Su aparición y asistencia en la recaudación_de_fondos para este evento socava cualquier <WSD>demanda<WSD> de imparcialidad , y es inaceptable .",d010.s020.t003,bn:00016403n
,"Su aparición y asistencia en la recaudación_de_fondos para este evento socava cualquier demanda de <WSD>imparcialidad<WSD> , y es inaceptable .",d010.s020.t004,bn:00046077n bn:00015226n
,Scalia y Thomas han mostrado poco interés por las <WSD>críticas<WSD> que dicen que mezclan demasiado fácilmente la actividad del tribunal con la agenda impulsada por grupos como la Sociedad Federalista .,d010.s021.t001,bn:00023867n
,Scalia y Thomas han mostrado poco interés por las críticas que dicen que mezclan demasiado fácilmente la actividad del <WSD>tribunal<WSD> con la agenda impulsada por grupos como la Sociedad Federalista .,d010.s021.t002,bn:00023301n
,Scalia y Thomas han mostrado poco interés por las críticas que dicen que mezclan demasiado fácilmente la actividad del tribunal con la <WSD>agenda<WSD> impulsada por grupos como la Sociedad Federalista .,d010.s021.t003,bn:00001968n
,Scalia y Thomas han mostrado poco interés por las críticas que dicen que mezclan demasiado fácilmente la actividad del tribunal con la agenda impulsada por <WSD>grupos<WSD> como la Sociedad Federalista .,d010.s021.t004,bn:00072536n
,"Y la <WSD>esposa<WSD> de Thomas , Ginni , es una destacada activista conservadora .",d010.s022.t001,bn:00053531n
,"Y la esposa de Thomas , Ginni , es una destacada <WSD>activista<WSD> conservadora .",d010.s022.t002,bn:00001170n
,"Por otra parte , los <WSD>conservadores<WSD> argumentan que es la magistrada Elena_Kagan , la que tiene un problema ético , no Scalia y Thomas .",d010.s023.t001,bn:00021974n
,"Por otra parte , los conservadores argumentan que es la <WSD>magistrada<WSD> Elena_Kagan , la que tiene un problema ético , no Scalia y Thomas .",d010.s023.t002,bn:00052701n
,"Por otra parte , los conservadores argumentan que es la magistrada <WSD>Elena_Kagan<WSD> , la que tiene un problema ético , no Scalia y Thomas .",d010.s023.t003,bn:01367521n
,"Por otra parte , los conservadores argumentan que es la magistrada Elena_Kagan , la que tiene un <WSD>problema<WSD> ético , no Scalia y Thomas .",d010.s023.t004,bn:00064526n bn:00048242n
,Kagan trabajó como <WSD>procuradora<WSD> general de la administración Obama cuando se presentaron los primeros desafíos legales a la ley en el tribunal_de_primera_instancia .,d010.s024.t001,bn:00055675n
,Kagan trabajó como procuradora general de la <WSD>administración<WSD> Obama cuando se presentaron los primeros desafíos legales a la ley en el tribunal_de_primera_instancia .,d010.s024.t002,bn:00001426n bn:00001424n
,Kagan trabajó como procuradora general de la administración <WSD>Obama<WSD> cuando se presentaron los primeros desafíos legales a la ley en el tribunal_de_primera_instancia .,d010.s024.t003,bn:03330021n
,Kagan trabajó como procuradora general de la administración Obama cuando se presentaron los primeros desafíos legales a la <WSD>ley<WSD> en el tribunal_de_primera_instancia .,d010.s024.t004,bn:00050249n
,Kagan trabajó como procuradora general de la administración Obama cuando se presentaron los primeros desafíos legales a la ley en el <WSD>tribunal_de_primera_instancia<WSD> .,d010.s024.t005,
,"Sus <WSD>críticos<WSD> han presionado para que Kagan se abstenga de ver el caso , diciendo que estaba demasiado involucrada en defender la ley como para ahora ser imparcial .",d010.s025.t001,bn:00023857n
,"Sus críticos han presionado para que Kagan se abstenga de ver el caso , diciendo que estaba demasiado involucrada en defender la <WSD>ley<WSD> como para ahora ser imparcial .",d010.s025.t002,bn:00050249n
,El roce de los <WSD>españoles<WSD> es superior al de los ticos,d011.s001.t001,bn:00073090n
,El roce de los españoles es superior al de los <WSD>ticos<WSD>,d011.s001.t002,bn:03118439n
,"De los 22 <WSD>futbolistas<WSD> llamados de España , diez rebasan los 50 juegos internacionales .",d011.s002.t001,bn:00072523n bn:00035713n
,"De los 22 futbolistas llamados de <WSD>España<WSD> , diez rebasan los 50 juegos internacionales .",d011.s002.t002,bn:00031605n
,"De los 22 futbolistas llamados de España , diez rebasan los 50 <WSD>juegos<WSD> internacionales .",d011.s002.t003,bn:00037181n
,Del lado de <WSD>Costa_Rica<WSD> solo uno de los 22 convocados llegó a los 50 encuentros .,d011.s003.t001,bn:00023012n
,"Un contraste mayúsculo al de <WSD>Costa_Rica<WSD> , si se comparan los 22 convocados por ambos países para el amistoso de hoy , a las 3 : 05 p. m . , en el Estadio Nacional de San_José .",d011.s004.t001,bn:00023012n
,"Un contraste mayúsculo al de Costa_Rica , si se comparan los 22 convocados por ambos <WSD>países<WSD> para el amistoso de hoy , a las 3 : 05 p. m . , en el Estadio Nacional de San_José .",d011.s004.t002,bn:00023236n
,"Un contraste mayúsculo al de Costa_Rica , si se comparan los 22 convocados por ambos países para el <WSD>amistoso<WSD> de hoy , a las 3 : 05 p. m . , en el Estadio Nacional de San_José .",d011.s004.t003,bn:00032227n
,"Un contraste mayúsculo al de Costa_Rica , si se comparan los 22 convocados por ambos países para el amistoso de hoy , a las 3 : 05 p. m . , en el Estadio Nacional de <WSD>San_José<WSD> .",d011.s004.t004,bn:00015531n
,"Mientras los <WSD>campeones<WSD> mundiales y de Europa , número uno del ranquin mensual de la FIFA , contabilizan un amplio registro de juegos interselecciones de clase A , la Tricolor solo posee al defensor Michael_Umaña como el único que tiene los 50 partidos internacionales .",d011.s005.t001,bn:00017605n
,"Mientras los campeones mundiales y de <WSD>Europa<WSD> , número uno del ranquin mensual de la FIFA , contabilizan un amplio registro de juegos interselecciones de clase A , la Tricolor solo posee al defensor Michael_Umaña como el único que tiene los 50 partidos internacionales .",d011.s005.t002,bn:00031896n
,"Mientras los campeones mundiales y de Europa , número uno del ranquin mensual de la <WSD>FIFA<WSD> , contabilizan un amplio registro de juegos interselecciones de clase A , la Tricolor solo posee al defensor Michael_Umaña como el único que tiene los 50 partidos internacionales .",d011.s005.t003,bn:00225994n
,"Mientras los campeones mundiales y de Europa , número uno del ranquin mensual de la FIFA , contabilizan un amplio registro de <WSD>juegos<WSD> interselecciones de clase A , la Tricolor solo posee al defensor Michael_Umaña como el único que tiene los 50 partidos internacionales .",d011.s005.t004,bn:00037181n
,"Mientras los campeones mundiales y de Europa , número uno del ranquin mensual de la FIFA , contabilizan un amplio registro de juegos interselecciones de clase A , la Tricolor solo posee al <WSD>defensor<WSD> Michael_Umaña como el único que tiene los 50 partidos internacionales .",d011.s005.t005,bn:00081350n bn:00036782n
,"Mientras los campeones mundiales y de Europa , número uno del ranquin mensual de la FIFA , contabilizan un amplio registro de juegos interselecciones de clase A , la Tricolor solo posee al defensor <WSD>Michael_Umaña<WSD> como el único que tiene los 50 partidos internacionales .",d011.s005.t006,bn:00904738n
,"Dicha cifra la alcanzó el <WSD>viernes<WSD> anterior en el partido contra Panamá ( 0-2 ) , en el Rommel_Fernández .",d011.s006.t001,bn:00036512n
,"Dicha cifra la alcanzó el viernes anterior en el partido contra <WSD>Panamá<WSD> ( 0-2 ) , en el Rommel_Fernández .",d011.s006.t002,bn:00060340n
,"Dicha cifra la alcanzó el viernes anterior en el partido contra Panamá ( 0-2 ) , en el <WSD>Rommel_Fernández<WSD> .",d011.s006.t003,bn:03487971n
,"Los <WSD>futbolistas<WSD> españoles que juegan en la Liga de las Estrellas y en poderosos clubes de la Liga_Premier de Inglaterra , mantienen al año una intensa actividad en campeonatos de liga y copa doméstica , y choques de alto nivel en copas europeas como Champions League .",d011.s007.t001,bn:00072523n bn:00035713n
,"Los futbolistas españoles que juegan en la Liga de las Estrellas y en poderosos <WSD>clubes<WSD> de la Liga_Premier de Inglaterra , mantienen al año una intensa actividad en campeonatos de liga y copa doméstica , y choques de alto nivel en copas europeas como Champions League .",d011.s007.t002,bn:00020039n
,"Los futbolistas españoles que juegan en la Liga de las Estrellas y en poderosos clubes de la <WSD>Liga_Premier<WSD> de Inglaterra , mantienen al año una intensa actividad en campeonatos de liga y copa doméstica , y choques de alto nivel en copas europeas como Champions League .",d011.s007.t003,bn:00249603n
,"Los futbolistas españoles que juegan en la Liga de las Estrellas y en poderosos clubes de la Liga_Premier de <WSD>Inglaterra<WSD> , mantienen al año una intensa actividad en campeonatos de liga y copa doméstica , y choques de alto nivel en copas europeas como Champions League .",d011.s007.t004,bn:00030861n
,"Los futbolistas españoles que juegan en la Liga de las Estrellas y en poderosos clubes de la Liga_Premier de Inglaterra , mantienen al <WSD>año<WSD> una intensa actividad en campeonatos de liga y copa doméstica , y choques de alto nivel en copas europeas como Champions League .",d011.s007.t005,bn:00078738n
,"Los futbolistas españoles que juegan en la Liga de las Estrellas y en poderosos clubes de la Liga_Premier de Inglaterra , mantienen al año una intensa actividad en <WSD>campeonatos<WSD> de liga y copa doméstica , y choques de alto nivel en copas europeas como Champions League .",d011.s007.t006,bn:00017615n
,"Los futbolistas españoles que juegan en la Liga de las Estrellas y en poderosos clubes de la Liga_Premier de Inglaterra , mantienen al año una intensa actividad en campeonatos de <WSD>liga<WSD> y copa doméstica , y choques de alto nivel en copas europeas como Champions League .",d011.s007.t007,bn:00021722n
,"Los futbolistas españoles que juegan en la Liga de las Estrellas y en poderosos clubes de la Liga_Premier de Inglaterra , mantienen al año una intensa actividad en campeonatos de liga y copa doméstica , y choques de alto <WSD>nivel<WSD> en copas europeas como Champions League .",d011.s007.t008,bn:00041239n
,A lo anterior se le suma la <WSD>experiencia<WSD> con la Furia Española en eliminatorias complicadas de la Eurocopa y el Mundial_de_futbol .,d011.s008.t001,bn:00032308n bn:00032306n
,A lo anterior se le suma la experiencia con la Furia Española en eliminatorias complicadas de la <WSD>Eurocopa<WSD> y el Mundial_de_futbol .,d011.s008.t002,bn:13857408n
,A lo anterior se le suma la experiencia con la Furia Española en eliminatorias complicadas de la Eurocopa y el <WSD>Mundial_de_futbol<WSD> .,d011.s008.t003,bn:00081625n
,"Los <WSD>futbolistas<WSD> ticos , por el contrario , poseen un roce internacional limitado en una zona , como la Concacaf , que es considerada la de más bajo nivel dentro de la FIFA .",d011.s009.t001,bn:00072523n bn:00035713n
,"Los futbolistas ticos , por el contrario , poseen un roce internacional limitado en una <WSD>zona<WSD> , como la Concacaf , que es considerada la de más bajo nivel dentro de la FIFA .",d011.s009.t002,bn:00082076n
,"Los futbolistas ticos , por el contrario , poseen un roce internacional limitado en una zona , como la <WSD>Concacaf<WSD> , que es considerada la de más bajo nivel dentro de la FIFA .",d011.s009.t003,bn:02314327n
,"Los futbolistas ticos , por el contrario , poseen un roce internacional limitado en una zona , como la Concacaf , que es considerada la de más bajo <WSD>nivel<WSD> dentro de la FIFA .",d011.s009.t004,bn:00041239n
,"Los futbolistas ticos , por el contrario , poseen un roce internacional limitado en una zona , como la Concacaf , que es considerada la de más bajo nivel dentro de la <WSD>FIFA<WSD> .",d011.s009.t005,bn:00225994n
,"Vemos que el máximo registro de la Selección española es del <WSD>arquero<WSD> Íker_Casillas , quien el sábado anterior ante Inglaterra ( caída 0-1 en Londres ) igualó el registro del exportero Andoni_Zubizarreta , con 126 encuentros internacionales .",d011.s010.t001,bn:00040851n
,"Vemos que el máximo registro de la Selección española es del arquero <WSD>Íker_Casillas<WSD> , quien el sábado anterior ante Inglaterra ( caída 0-1 en Londres ) igualó el registro del exportero Andoni_Zubizarreta , con 126 encuentros internacionales .",d011.s010.t002,bn:03292126n
,"Vemos que el máximo registro de la Selección española es del arquero Íker_Casillas , quien el <WSD>sábado<WSD> anterior ante Inglaterra ( caída 0-1 en Londres ) igualó el registro del exportero Andoni_Zubizarreta , con 126 encuentros internacionales .",d011.s010.t003,bn:00068696n
,"Vemos que el máximo registro de la Selección española es del arquero Íker_Casillas , quien el sábado anterior ante <WSD>Inglaterra<WSD> ( caída 0-1 en Londres ) igualó el registro del exportero Andoni_Zubizarreta , con 126 encuentros internacionales .",d011.s010.t004,bn:00030861n
,"Vemos que el máximo registro de la Selección española es del arquero Íker_Casillas , quien el sábado anterior ante Inglaterra ( caída 0-1 en <WSD>Londres<WSD> ) igualó el registro del exportero Andoni_Zubizarreta , con 126 encuentros internacionales .",d011.s010.t005,bn:00013179n
,"Vemos que el máximo registro de la Selección española es del arquero Íker_Casillas , quien el sábado anterior ante Inglaterra ( caída 0-1 en Londres ) igualó el registro del exportero <WSD>Andoni_Zubizarreta<WSD> , con 126 encuentros internacionales .",d011.s010.t006,bn:00679336n
,Casillas jugará hoy ante la Tricolor e impondrán un nuevo <WSD>récord<WSD> para España de 127 internacionalidades .,d011.s011.t001,bn:00066577n
,Casillas jugará hoy ante la Tricolor e impondrán un nuevo récord para <WSD>España<WSD> de 127 internacionalidades .,d011.s011.t002,bn:00031605n
,"<WSD>Xavi_Hernández<WSD> , volante cerebral del Barcelona , posee 106 .",d011.s012.t001,bn:01386483n
,"Xavi_Hernández , <WSD>volante<WSD> cerebral del Barcelona , posee 106 .",d011.s012.t002,bn:03348879n
,"Casillas y Xavi , incluso , fueron reconocidos la <WSD>semana<WSD> anterior por la UEFA junto a los otros centenarios del equipo ibérico , el citado Zubizarreta con 126 y el ariete del Schalke , Raúl_González , con 102 .",d011.s013.t001,bn:00014711n bn:00043484n
,"Casillas y Xavi , incluso , fueron reconocidos la semana anterior por la <WSD>UEFA<WSD> junto a los otros centenarios del equipo ibérico , el citado Zubizarreta con 126 y el ariete del Schalke , Raúl_González , con 102 .",d011.s013.t002,bn:02587815n
,"Casillas y Xavi , incluso , fueron reconocidos la semana anterior por la UEFA junto a los otros centenarios del <WSD>equipo<WSD> ibérico , el citado Zubizarreta con 126 y el ariete del Schalke , Raúl_González , con 102 .",d011.s013.t003,bn:00073699n
,"Casillas y Xavi , incluso , fueron reconocidos la semana anterior por la UEFA junto a los otros centenarios del equipo ibérico , el citado <WSD>Zubizarreta<WSD> con 126 y el ariete del Schalke , Raúl_González , con 102 .",d011.s013.t004,bn:00679336n
,"Casillas y Xavi , incluso , fueron reconocidos la semana anterior por la UEFA junto a los otros centenarios del equipo ibérico , el citado Zubizarreta con 126 y el ariete del <WSD>Schalke<WSD> , Raúl_González , con 102 .",d011.s013.t005,bn:03142524n
,"Casillas y Xavi , incluso , fueron reconocidos la semana anterior por la UEFA junto a los otros centenarios del equipo ibérico , el citado Zubizarreta con 126 y el ariete del Schalke , <WSD>Raúl_González<WSD> , con 102 .",d011.s013.t006,
,"Casi cerca de la cifra centenaria está <WSD>Carles_Puyol<WSD> , con 97 juegos .",d011.s014.t001,bn:00556602n
,"Casi cerca de la cifra centenaria está Carles_Puyol , con 97 <WSD>juegos<WSD> .",d011.s014.t002,bn:00037181n
,"Le siguen <WSD>Xabi_Alonso<WSD> , con 91 ; Fernando_Torres , con 90 ; David_Villa y Sergio_Ramos , ambos con 81 ; Andrés_Iniesta , con 62 ; Cesc_Fábregas , con 61 ; y David_Silva , con 53 .",d011.s015.t001,bn:00127572n
,"Le siguen Xabi_Alonso , con 91 ; <WSD>Fernando_Torres<WSD> , con 90 ; David_Villa y Sergio_Ramos , ambos con 81 ; Andrés_Iniesta , con 62 ; Cesc_Fábregas , con 61 ; y David_Silva , con 53 .",d011.s015.t002,bn:00240938n
,"Le siguen Xabi_Alonso , con 91 ; Fernando_Torres , con 90 ; <WSD>David_Villa<WSD> y Sergio_Ramos , ambos con 81 ; Andrés_Iniesta , con 62 ; Cesc_Fábregas , con 61 ; y David_Silva , con 53 .",d011.s015.t003,bn:02568287n
,"Le siguen Xabi_Alonso , con 91 ; Fernando_Torres , con 90 ; David_Villa y <WSD>Sergio_Ramos<WSD> , ambos con 81 ; Andrés_Iniesta , con 62 ; Cesc_Fábregas , con 61 ; y David_Silva , con 53 .",d011.s015.t004,bn:01767429n
,"Le siguen Xabi_Alonso , con 91 ; Fernando_Torres , con 90 ; David_Villa y Sergio_Ramos , ambos con 81 ; <WSD>Andrés_Iniesta<WSD> , con 62 ; Cesc_Fábregas , con 61 ; y David_Silva , con 53 .",d011.s015.t005,bn:01779220n
,"Le siguen Xabi_Alonso , con 91 ; Fernando_Torres , con 90 ; David_Villa y Sergio_Ramos , ambos con 81 ; Andrés_Iniesta , con 62 ; <WSD>Cesc_Fábregas<WSD> , con 61 ; y David_Silva , con 53 .",d011.s015.t006,bn:03855457n
,"Le siguen Xabi_Alonso , con 91 ; Fernando_Torres , con 90 ; David_Villa y Sergio_Ramos , ambos con 81 ; Andrés_Iniesta , con 62 ; Cesc_Fábregas , con 61 ; y <WSD>David_Silva<WSD> , con 53 .",d011.s015.t007,bn:03251380n
,"Del lado tico , y cerca de <WSD>Michael_Umaña<WSD> , están el lateral izquierdo Júnior_Díaz , con 48 presencias y el artillero Bryan_Ruiz , con 45 .",d011.s016.t001,bn:00904738n
,"Del lado tico , y cerca de Michael_Umaña , están el lateral izquierdo <WSD>Júnior_Díaz<WSD> , con 48 presencias y el artillero Bryan_Ruiz , con 45 .",d011.s016.t002,bn:00833318n
,"Del lado tico , y cerca de Michael_Umaña , están el lateral izquierdo Júnior_Díaz , con 48 presencias y el artillero <WSD>Bryan_Ruiz<WSD> , con 45 .",d011.s016.t003,bn:03759443n
,"Después de ahí , solo cinco superaron los 30 partido : <WSD>Keylor_Navas<WSD> con 31 , Randall_Azofeifa con 32 , Michael_Barrantes con 31 , Carlos_Hernández con 36 y José_Luis_López con 35 .",d011.s017.t001,bn:03587136n
,"Después de ahí , solo cinco superaron los 30 partido : Keylor_Navas con 31 , <WSD>Randall_Azofeifa<WSD> con 32 , Michael_Barrantes con 31 , Carlos_Hernández con 36 y José_Luis_López con 35 .",d011.s017.t002,bn:02838640n
,"Después de ahí , solo cinco superaron los 30 partido : Keylor_Navas con 31 , Randall_Azofeifa con 32 , <WSD>Michael_Barrantes<WSD> con 31 , Carlos_Hernández con 36 y José_Luis_López con 35 .",d011.s017.t003,bn:00302676n
,"Con más de 30 presentaciones en <WSD>España<WSD> figuran Gerard_Piqué ( 37 ) , Sergio_Busquets ( 36 ) , Santiago Santi_Cazorla ( 32 ) , Álvaro_Arbeloa ( 31 ) y Raúl_Albiol ( 31 ) .",d011.s019.t001,bn:00031605n
,"Con más de 30 presentaciones en España figuran <WSD>Gerard_Piqué<WSD> ( 37 ) , Sergio_Busquets ( 36 ) , Santiago Santi_Cazorla ( 32 ) , Álvaro_Arbeloa ( 31 ) y Raúl_Albiol ( 31 ) .",d011.s019.t002,bn:00705893n
,"Con más de 30 presentaciones en España figuran Gerard_Piqué ( 37 ) , <WSD>Sergio_Busquets<WSD> ( 36 ) , Santiago Santi_Cazorla ( 32 ) , Álvaro_Arbeloa ( 31 ) y Raúl_Albiol ( 31 ) .",d011.s019.t003,bn:01126178n
,"Con más de 30 presentaciones en España figuran Gerard_Piqué ( 37 ) , Sergio_Busquets ( 36 ) , Santiago <WSD>Santi_Cazorla<WSD> ( 32 ) , Álvaro_Arbeloa ( 31 ) y Raúl_Albiol ( 31 ) .",d011.s019.t004,bn:03626509n
,"Con más de 30 presentaciones en España figuran Gerard_Piqué ( 37 ) , Sergio_Busquets ( 36 ) , Santiago Santi_Cazorla ( 32 ) , <WSD>Álvaro_Arbeloa<WSD> ( 31 ) y Raúl_Albiol ( 31 ) .",d011.s019.t005,bn:01845970n
,"Con más de 30 presentaciones en España figuran Gerard_Piqué ( 37 ) , Sergio_Busquets ( 36 ) , Santiago Santi_Cazorla ( 32 ) , Álvaro_Arbeloa ( 31 ) y <WSD>Raúl_Albiol<WSD> ( 31 ) .",d011.s019.t006,bn:03520708n
,"Del lado nacional , con menos de 30 presencias , aparecen <WSD>Roy_Miller<WSD> con 26 , Winston_Parks con 26 , Gabriel_Badilla con 25 y Roy Myrie con 23 .",d011.s020.t001,bn:03435579n
,"Del lado nacional , con menos de 30 presencias , aparecen Roy_Miller con 26 , <WSD>Winston_Parks<WSD> con 26 , Gabriel_Badilla con 25 y Roy Myrie con 23 .",d011.s020.t002,bn:00447247n
,"Del lado nacional , con menos de 30 presencias , aparecen Roy_Miller con 26 , Winston_Parks con 26 , <WSD>Gabriel_Badilla<WSD> con 25 y Roy Myrie con 23 .",d011.s020.t003,bn:02172713n
,"Mientras Nacho Moreal solo tiene cuatro <WSD>juegos<WSD> y Jordi_Alba dos , en Costa_Rica Víctor_Bolívar posee solo uno y Ólman Vargas y Edder Nelson todavía no debutan .",d011.s022.t001,bn:00037181n
,"Mientras Nacho Moreal solo tiene cuatro juegos y <WSD>Jordi_Alba<WSD> dos , en Costa_Rica Víctor_Bolívar posee solo uno y Ólman Vargas y Edder Nelson todavía no debutan .",d011.s022.t002,bn:01834171n
,"Mientras Nacho Moreal solo tiene cuatro juegos y Jordi_Alba dos , en <WSD>Costa_Rica<WSD> Víctor_Bolívar posee solo uno y Ólman Vargas y Edder Nelson todavía no debutan .",d011.s022.t003,bn:00023012n
,"Mientras Nacho Moreal solo tiene cuatro juegos y Jordi_Alba dos , en Costa_Rica <WSD>Víctor_Bolívar<WSD> posee solo uno y Ólman Vargas y Edder Nelson todavía no debutan .",d011.s022.t004,bn:02772803n
,"El <WSD>goleador<WSD> histórico de España es David_Villa , con 50 dianas , seguido por Fernando_Torres con 27 .",d011.s023.t001,bn:00069758n
,"El goleador histórico de <WSD>España<WSD> es David_Villa , con 50 dianas , seguido por Fernando_Torres con 27 .",d011.s023.t002,bn:00031605n
,"El goleador histórico de España es <WSD>David_Villa<WSD> , con 50 dianas , seguido por Fernando_Torres con 27 .",d011.s023.t003,bn:02568287n
,"El goleador histórico de España es David_Villa , con 50 dianas , seguido por <WSD>Fernando_Torres<WSD> con 27 .",d011.s023.t004,bn:00240938n
,"Por <WSD>Costa_Rica<WSD> , Bryan_Ruiz es el que registra más tantos con nueve , dos más que Carlos_Hernández y tres más que Roy Myrie y Parks .",d011.s024.t001,bn:00023012n
,"Por Costa_Rica , <WSD>Bryan_Ruiz<WSD> es el que registra más tantos con nueve , dos más que Carlos_Hernández y tres más que Roy Myrie y Parks .",d011.s024.t002,bn:03759443n
,"La <WSD>inmigración<WSD> , ¿ una carga o una oportunidad para la economía ?",d012.s001.t001,bn:00046021n
